"No.","Time","Source","Destination","Protocol","Identification"
"78","2022-03-11 10:56:41,358890413","192.168.2.10","192.168.2.6","UDP","0xfa63 (64099)"
"79","2022-03-11 10:56:41,358898977","192.168.2.10","192.168.2.8","UDP","0x69e3 (27107)"
"80","2022-03-11 10:56:41,384911099","192.168.2.10","192.168.2.6","UDP","0xfa69 (64105)"
"81","2022-03-11 10:56:41,384923022","192.168.2.10","192.168.2.8","UDP","0x69f7 (27127)"
"82","2022-03-11 10:56:41,410915587","192.168.2.10","192.168.2.6","UDP","0xfa7a (64122)"
"83","2022-03-11 10:56:41,410925260","192.168.2.10","192.168.2.8","UDP","0x6a0e (27150)"
"84","2022-03-11 10:56:41,423460371","IntelCor_5e:71:f5","IntelCor_5e:71:63","ARP",""
"85","2022-03-11 10:56:41,423582915","IntelCor_5e:71:63","IntelCor_5e:71:f5","ARP",""
"86","2022-03-11 10:56:41,436941501","192.168.2.10","192.168.2.6","UDP","0xfa90 (64144)"
"87","2022-03-11 10:56:41,436958061","192.168.2.10","192.168.2.8","UDP","0x6a27 (27175)"
"88","2022-03-11 10:56:41,462888555","192.168.2.10","192.168.2.6","UDP","0xfa9c (64156)"
"89","2022-03-11 10:56:41,462895925","192.168.2.10","192.168.2.8","UDP","0x6a3d (27197)"
"90","2022-03-11 10:56:41,488916688","192.168.2.10","192.168.2.6","UDP","0xfab0 (64176)"
"91","2022-03-11 10:56:41,488925086","192.168.2.10","192.168.2.8","UDP","0x6a56 (27222)"
"92","2022-03-11 10:56:41,514948328","192.168.2.10","192.168.2.6","UDP","0xfac4 (64196)"
"93","2022-03-11 10:56:41,514964864","192.168.2.10","192.168.2.8","UDP","0x6a5f (27231)"
"94","2022-03-11 10:56:41,542920109","192.168.2.10","192.168.2.6","UDP","0xfad6 (64214)"
"95","2022-03-11 10:56:41,542938538","192.168.2.10","192.168.2.8","UDP","0x6a6c (27244)"
"96","2022-03-11 10:56:41,568956901","192.168.2.10","192.168.2.6","UDP","0xfad9 (64217)"
"97","2022-03-11 10:56:41,568974368","192.168.2.10","192.168.2.8","UDP","0x6a71 (27249)"
"98","2022-03-11 10:56:41,594942866","192.168.2.10","192.168.2.6","UDP","0xfadf (64223)"
"99","2022-03-11 10:56:41,594958704","192.168.2.10","192.168.2.8","UDP","0x6a73 (27251)"
"100","2022-03-11 10:56:41,621267432","192.168.2.10","192.168.2.6","UDP","0xfaf5 (64245)"
"101","2022-03-11 10:56:41,621286329","192.168.2.10","192.168.2.8","UDP","0x6a86 (27270)"
"102","2022-03-11 10:56:41,647936800","192.168.2.10","192.168.2.6","UDP","0xfb03 (64259)"
"103","2022-03-11 10:56:41,647954054","192.168.2.10","192.168.2.8","UDP","0x6a8d (27277)"
"104","2022-03-11 10:56:41,673961837","192.168.2.10","192.168.2.6","UDP","0xfb0d (64269)"
"105","2022-03-11 10:56:41,673979529","192.168.2.10","192.168.2.8","UDP","0x6a96 (27286)"
"106","2022-03-11 10:56:41,701575408","192.168.2.10","192.168.2.6","UDP","0xfb11 (64273)"
"107","2022-03-11 10:56:41,701593916","192.168.2.10","192.168.2.8","UDP","0x6ab1 (27313)"
"108","2022-03-11 10:56:41,727938547","192.168.2.10","192.168.2.6","UDP","0xfb28 (64296)"
"109","2022-03-11 10:56:41,727955527","192.168.2.10","192.168.2.8","UDP","0x6ac8 (27336)"
"110","2022-03-11 10:56:41,753956328","192.168.2.10","192.168.2.6","UDP","0xfb30 (64304)"
"111","2022-03-11 10:56:41,753972597","192.168.2.10","192.168.2.8","UDP","0x6add (27357)"
"112","2022-03-11 10:56:41,782992018","192.168.2.10","192.168.2.6","UDP","0xfb36 (64310)"
"113","2022-03-11 10:56:41,783010269","192.168.2.10","192.168.2.8","UDP","0x6aee (27374)"
"114","2022-03-11 10:56:41,808931957","192.168.2.10","192.168.2.6","UDP","0xfb4d (64333)"
"115","2022-03-11 10:56:41,808939788","192.168.2.10","192.168.2.8","UDP","0x6b00 (27392)"
"116","2022-03-11 10:56:41,834943163","192.168.2.10","192.168.2.6","UDP","0xfb4e (64334)"
"117","2022-03-11 10:56:41,834959935","192.168.2.10","192.168.2.8","UDP","0x6b0e (27406)"
"118","2022-03-11 10:56:41,860984473","192.168.2.10","192.168.2.6","UDP","0xfb4f (64335)"
"119","2022-03-11 10:56:41,861002388","192.168.2.10","192.168.2.8","UDP","0x6b11 (27409)"
"120","2022-03-11 10:56:41,886919275","192.168.2.10","192.168.2.6","UDP","0xfb60 (64352)"
"121","2022-03-11 10:56:41,886930154","192.168.2.10","192.168.2.8","UDP","0x6b27 (27431)"
"122","2022-03-11 10:56:41,913024507","192.168.2.10","192.168.2.6","UDP","0xfb66 (64358)"
"123","2022-03-11 10:56:41,913035232","192.168.2.10","192.168.2.8","UDP","0x6b3c (27452)"
"124","2022-03-11 10:56:41,943013383","192.168.2.10","192.168.2.6","UDP","0xfb74 (64372)"
"125","2022-03-11 10:56:41,943033128","192.168.2.10","192.168.2.8","UDP","0x6b5a (27482)"
"126","2022-03-11 10:56:41,968903680","192.168.2.10","192.168.2.6","UDP","0xfb86 (64390)"
"127","2022-03-11 10:56:41,968911640","192.168.2.10","192.168.2.8","UDP","0x6b68 (27496)"
"128","2022-03-11 10:56:41,994942892","192.168.2.10","192.168.2.6","UDP","0xfb8e (64398)"
"129","2022-03-11 10:56:41,994959942","192.168.2.10","192.168.2.8","UDP","0x6b6b (27499)"
"130","2022-03-11 10:56:42,023010145","192.168.2.10","192.168.2.6","UDP","0xfba4 (64420)"
"131","2022-03-11 10:56:42,023029169","192.168.2.10","192.168.2.8","UDP","0x6b72 (27506)"
"132","2022-03-11 10:56:42,048870507","192.168.2.10","192.168.2.6","UDP","0xfbb6 (64438)"
"133","2022-03-11 10:56:42,048878861","192.168.2.10","192.168.2.8","UDP","0x6b8b (27531)"
"134","2022-03-11 10:56:42,074940975","192.168.2.10","192.168.2.6","UDP","0xfbd0 (64464)"
"135","2022-03-11 10:56:42,074958155","192.168.2.10","192.168.2.8","UDP","0x6b9f (27551)"
"136","2022-03-11 10:56:42,100936299","192.168.2.10","192.168.2.6","UDP","0xfbe3 (64483)"
"137","2022-03-11 10:56:42,100946029","192.168.2.10","192.168.2.8","UDP","0x6bb4 (27572)"
"138","2022-03-11 10:56:42,126904887","192.168.2.10","192.168.2.6","UDP","0xfbe5 (64485)"
"139","2022-03-11 10:56:42,126913005","192.168.2.10","192.168.2.8","UDP","0x6bc7 (27591)"
"140","2022-03-11 10:56:42,152877524","192.168.2.10","192.168.2.6","UDP","0xfbf8 (64504)"
"141","2022-03-11 10:56:42,152885545","192.168.2.10","192.168.2.8","UDP","0x6be1 (27617)"
"142","2022-03-11 10:56:42,178928933","192.168.2.10","192.168.2.6","UDP","0xfc00 (64512)"
"143","2022-03-11 10:56:42,178936409","192.168.2.10","192.168.2.8","UDP","0x6bf7 (27639)"
"144","2022-03-11 10:56:42,204914357","192.168.2.10","192.168.2.6","UDP","0xfc09 (64521)"
"145","2022-03-11 10:56:42,204922562","192.168.2.10","192.168.2.8","UDP","0x6c0c (27660)"
"146","2022-03-11 10:56:42,230923281","192.168.2.10","192.168.2.6","UDP","0xfc16 (64534)"
"147","2022-03-11 10:56:42,230936457","192.168.2.10","192.168.2.8","UDP","0x6c1a (27674)"
"148","2022-03-11 10:56:42,257446659","192.168.2.10","192.168.2.6","UDP","0xfc20 (64544)"
"149","2022-03-11 10:56:42,257465973","192.168.2.10","192.168.2.8","UDP","0x6c1f (27679)"
"150","2022-03-11 10:56:42,283884443","192.168.2.10","192.168.2.6","UDP","0xfc24 (64548)"
"151","2022-03-11 10:56:42,283893271","192.168.2.10","192.168.2.8","UDP","0x6c29 (27689)"
"152","2022-03-11 10:56:42,309980333","192.168.2.10","192.168.2.6","UDP","0xfc2b (64555)"
"153","2022-03-11 10:56:42,309998170","192.168.2.10","192.168.2.8","UDP","0x6c3d (27709)"
"154","2022-03-11 10:56:42,335977771","192.168.2.10","192.168.2.6","UDP","0xfc3f (64575)"
"155","2022-03-11 10:56:42,335986647","192.168.2.10","192.168.2.8","UDP","0x6c50 (27728)"
"156","2022-03-11 10:56:42,361968028","192.168.2.10","192.168.2.6","UDP","0xfc40 (64576)"
"157","2022-03-11 10:56:42,361984894","192.168.2.10","192.168.2.8","UDP","0x6c5e (27742)"
"158","2022-03-11 10:56:42,387882115","192.168.2.10","192.168.2.6","UDP","0xfc44 (64580)"
"159","2022-03-11 10:56:42,387892728","192.168.2.10","192.168.2.8","UDP","0x6c5f (27743)"
"160","2022-03-11 10:56:42,414176259","192.168.2.10","192.168.2.6","UDP","0xfc47 (64583)"
"161","2022-03-11 10:56:42,414248641","192.168.2.10","192.168.2.8","UDP","0x6c78 (27768)"
"162","2022-03-11 10:56:42,440861632","192.168.2.10","192.168.2.6","UDP","0xfc57 (64599)"
"163","2022-03-11 10:56:42,440868400","192.168.2.10","192.168.2.8","UDP","0x6c7d (27773)"
"164","2022-03-11 10:56:42,466917689","192.168.2.10","192.168.2.6","UDP","0xfc70 (64624)"
"165","2022-03-11 10:56:42,466935289","192.168.2.10","192.168.2.8","UDP","0x6c83 (27779)"
"166","2022-03-11 10:56:42,492977705","192.168.2.10","192.168.2.6","UDP","0xfc76 (64630)"
"167","2022-03-11 10:56:42,492994564","192.168.2.10","192.168.2.8","UDP","0x6c8a (27786)"
"168","2022-03-11 10:56:42,518902789","192.168.2.10","192.168.2.6","UDP","0xfc83 (64643)"
"169","2022-03-11 10:56:42,518919507","192.168.2.10","192.168.2.8","UDP","0x6c8d (27789)"
"170","2022-03-11 10:56:42,545054756","192.168.2.10","192.168.2.6","UDP","0xfc8b (64651)"
"171","2022-03-11 10:56:42,545070860","192.168.2.10","192.168.2.8","UDP","0x6c9b (27803)"
"172","2022-03-11 10:56:42,570899195","192.168.2.10","192.168.2.6","UDP","0xfc98 (64664)"
"173","2022-03-11 10:56:42,570915233","192.168.2.10","192.168.2.8","UDP","0x6cab (27819)"
"174","2022-03-11 10:56:42,596869620","192.168.2.10","192.168.2.6","UDP","0xfca9 (64681)"
"175","2022-03-11 10:56:42,596876300","192.168.2.10","192.168.2.8","UDP","0x6cbb (27835)"
"176","2022-03-11 10:56:42,622923848","192.168.2.10","192.168.2.6","UDP","0xfcb2 (64690)"
"177","2022-03-11 10:56:42,622940020","192.168.2.10","192.168.2.8","UDP","0x6cc8 (27848)"
"178","2022-03-11 10:56:42,648932688","192.168.2.10","192.168.2.6","UDP","0xfcbe (64702)"
"179","2022-03-11 10:56:42,648949185","192.168.2.10","192.168.2.8","UDP","0x6cdb (27867)"
"180","2022-03-11 10:56:42,674921549","192.168.2.10","192.168.2.6","UDP","0xfcc6 (64710)"
"181","2022-03-11 10:56:42,674937888","192.168.2.10","192.168.2.8","UDP","0x6ce9 (27881)"
"182","2022-03-11 10:56:42,700945181","192.168.2.10","192.168.2.6","UDP","0xfcc8 (64712)"
"183","2022-03-11 10:56:42,700961376","192.168.2.10","192.168.2.8","UDP","0x6cfd (27901)"
"184","2022-03-11 10:56:42,726851560","192.168.2.10","192.168.2.6","UDP","0xfcce (64718)"
"185","2022-03-11 10:56:42,726858427","192.168.2.10","192.168.2.8","UDP","0x6d0f (27919)"
"186","2022-03-11 10:56:42,752881368","192.168.2.10","192.168.2.6","UDP","0xfce4 (64740)"
"187","2022-03-11 10:56:42,752888612","192.168.2.10","192.168.2.8","UDP","0x6d1d (27933)"
"188","2022-03-11 10:56:42,778919947","192.168.2.10","192.168.2.6","UDP","0xfcf9 (64761)"
"189","2022-03-11 10:56:42,778936079","192.168.2.10","192.168.2.8","UDP","0x6d1e (27934)"
"190","2022-03-11 10:56:42,804924208","192.168.2.10","192.168.2.6","UDP","0xfd04 (64772)"
"191","2022-03-11 10:56:42,804940255","192.168.2.10","192.168.2.8","UDP","0x6d30 (27952)"
"192","2022-03-11 10:56:42,830945182","192.168.2.10","192.168.2.6","UDP","0xfd07 (64775)"
"193","2022-03-11 10:56:42,830962233","192.168.2.10","192.168.2.8","UDP","0x6d44 (27972)"
"194","2022-03-11 10:56:42,856914781","192.168.2.10","192.168.2.6","UDP","0xfd0a (64778)"
"195","2022-03-11 10:56:42,856931416","192.168.2.10","192.168.2.8","UDP","0x6d58 (27992)"
"196","2022-03-11 10:56:42,883216625","192.168.2.10","192.168.2.6","UDP","0xfd13 (64787)"
"197","2022-03-11 10:56:42,883233882","192.168.2.10","192.168.2.8","UDP","0x6d67 (28007)"
"198","2022-03-11 10:56:42,909871972","192.168.2.10","192.168.2.6","UDP","0xfd2d (64813)"
"199","2022-03-11 10:56:42,909882978","192.168.2.10","192.168.2.8","UDP","0x6d80 (28032)"
"200","2022-03-11 10:56:42,935912561","192.168.2.10","192.168.2.6","UDP","0xfd3a (64826)"
"201","2022-03-11 10:56:42,935929497","192.168.2.10","192.168.2.8","UDP","0x6d8e (28046)"
"202","2022-03-11 10:56:42,961908842","192.168.2.10","192.168.2.6","UDP","0xfd53 (64851)"
"203","2022-03-11 10:56:42,961925864","192.168.2.10","192.168.2.8","UDP","0x6d9a (28058)"
"204","2022-03-11 10:56:42,987899161","192.168.2.10","192.168.2.6","UDP","0xfd6d (64877)"
"205","2022-03-11 10:56:42,987915887","192.168.2.10","192.168.2.8","UDP","0x6d9f (28063)"
"206","2022-03-11 10:56:43,013914714","192.168.2.10","192.168.2.6","UDP","0xfd7c (64892)"
"207","2022-03-11 10:56:43,013931648","192.168.2.10","192.168.2.8","UDP","0x6db1 (28081)"
"208","2022-03-11 10:56:43,040078184","192.168.2.10","192.168.2.6","UDP","0xfd81 (64897)"
"209","2022-03-11 10:56:43,040088037","192.168.2.10","192.168.2.8","UDP","0x6dc2 (28098)"
"210","2022-03-11 10:56:43,065902898","192.168.2.10","192.168.2.6","UDP","0xfd82 (64898)"
"211","2022-03-11 10:56:43,065920045","192.168.2.10","192.168.2.8","UDP","0x6dca (28106)"
"212","2022-03-11 10:56:43,091911489","192.168.2.10","192.168.2.6","UDP","0xfd8c (64908)"
"213","2022-03-11 10:56:43,091934493","192.168.2.10","192.168.2.8","UDP","0x6dce (28110)"
"214","2022-03-11 10:56:43,117928106","192.168.2.10","192.168.2.6","UDP","0xfd99 (64921)"
"215","2022-03-11 10:56:43,117944560","192.168.2.10","192.168.2.8","UDP","0x6dd3 (28115)"
"216","2022-03-11 10:56:43,143914566","192.168.2.10","192.168.2.6","UDP","0xfda0 (64928)"
"217","2022-03-11 10:56:43,143930748","192.168.2.10","192.168.2.8","UDP","0x6dda (28122)"
"218","2022-03-11 10:56:43,169922794","192.168.2.10","192.168.2.6","UDP","0xfda1 (64929)"
"219","2022-03-11 10:56:43,169939473","192.168.2.10","192.168.2.8","UDP","0x6de6 (28134)"
"220","2022-03-11 10:56:43,195855274","192.168.2.10","192.168.2.6","UDP","0xfda8 (64936)"
"221","2022-03-11 10:56:43,195862636","192.168.2.10","192.168.2.8","UDP","0x6df1 (28145)"
"222","2022-03-11 10:56:43,221814663","192.168.2.10","192.168.2.6","UDP","0xfdb9 (64953)"
"223","2022-03-11 10:56:43,221836739","192.168.2.10","192.168.2.8","UDP","0x6e0a (28170)"
"224","2022-03-11 10:56:43,247926816","192.168.2.10","192.168.2.6","UDP","0xfdcc (64972)"
"225","2022-03-11 10:56:43,247935357","192.168.2.10","192.168.2.8","UDP","0x6e24 (28196)"
"226","2022-03-11 10:56:43,273884738","192.168.2.10","192.168.2.6","UDP","0xfddf (64991)"
"227","2022-03-11 10:56:43,273901628","192.168.2.10","192.168.2.8","UDP","0x6e34 (28212)"
"228","2022-03-11 10:56:43,299813713","192.168.2.10","192.168.2.6","UDP","0xfde5 (64997)"
"229","2022-03-11 10:56:43,299884203","192.168.2.10","192.168.2.8","UDP","0x6e4c (28236)"
"230","2022-03-11 10:56:43,325793287","192.168.2.10","192.168.2.6","UDP","0xfde8 (65000)"
"231","2022-03-11 10:56:43,325815758","192.168.2.10","192.168.2.8","UDP","0x6e5c (28252)"
"232","2022-03-11 10:56:43,351863207","192.168.2.10","192.168.2.6","UDP","0xfded (65005)"
"233","2022-03-11 10:56:43,351870569","192.168.2.10","192.168.2.8","UDP","0x6e5e (28254)"
"234","2022-03-11 10:56:43,377895422","192.168.2.10","192.168.2.6","UDP","0xfdf2 (65010)"
"235","2022-03-11 10:56:43,377912119","192.168.2.10","192.168.2.8","UDP","0x6e77 (28279)"
"236","2022-03-11 10:56:43,403880551","192.168.2.10","192.168.2.6","UDP","0xfe01 (65025)"
"237","2022-03-11 10:56:43,403888220","192.168.2.10","192.168.2.8","UDP","0x6e8c (28300)"
"238","2022-03-11 10:56:43,429952974","192.168.2.10","192.168.2.6","UDP","0xfe03 (65027)"
"239","2022-03-11 10:56:43,429971919","192.168.2.10","192.168.2.8","UDP","0x6e9b (28315)"
"240","2022-03-11 10:56:43,455942350","192.168.2.10","192.168.2.6","UDP","0xfe1b (65051)"
"241","2022-03-11 10:56:43,455958692","192.168.2.10","192.168.2.8","UDP","0x6eac (28332)"
"242","2022-03-11 10:56:43,481890533","192.168.2.10","192.168.2.6","UDP","0xfe27 (65063)"
"243","2022-03-11 10:56:43,481898495","192.168.2.10","192.168.2.8","UDP","0x6ec0 (28352)"
"244","2022-03-11 10:56:43,507970456","192.168.2.10","192.168.2.6","UDP","0xfe2d (65069)"
"245","2022-03-11 10:56:43,507989868","192.168.2.10","192.168.2.8","UDP","0x6ec8 (28360)"
"246","2022-03-11 10:56:43,534040026","192.168.2.10","192.168.2.6","UDP","0xfe39 (65081)"
"247","2022-03-11 10:56:43,534050919","192.168.2.10","192.168.2.8","UDP","0x6ed6 (28374)"
"248","2022-03-11 10:56:43,559882033","192.168.2.10","192.168.2.6","UDP","0xfe4f (65103)"
"249","2022-03-11 10:56:43,559890544","192.168.2.10","192.168.2.8","UDP","0x6ee4 (28388)"
"250","2022-03-11 10:56:43,585943005","192.168.2.10","192.168.2.6","UDP","0xfe53 (65107)"
"251","2022-03-11 10:56:43,585959414","192.168.2.10","192.168.2.8","UDP","0x6ef5 (28405)"
"252","2022-03-11 10:56:43,611831407","192.168.2.10","192.168.2.6","UDP","0xfe61 (65121)"
"253","2022-03-11 10:56:43,611839682","192.168.2.10","192.168.2.8","UDP","0x6ef6 (28406)"
"254","2022-03-11 10:56:43,637900889","192.168.2.10","192.168.2.6","UDP","0xfe7b (65147)"
"255","2022-03-11 10:56:43,637917395","192.168.2.10","192.168.2.8","UDP","0x6f08 (28424)"
"256","2022-03-11 10:56:43,663885109","192.168.2.10","192.168.2.6","UDP","0xfe95 (65173)"
"257","2022-03-11 10:56:43,663893258","192.168.2.10","192.168.2.8","UDP","0x6f17 (28439)"
"258","2022-03-11 10:56:43,689963985","192.168.2.10","192.168.2.6","UDP","0xfe9d (65181)"
"259","2022-03-11 10:56:43,689972246","192.168.2.10","192.168.2.8","UDP","0x6f31 (28465)"
"260","2022-03-11 10:56:43,715898440","192.168.2.10","192.168.2.6","UDP","0xfea2 (65186)"
"261","2022-03-11 10:56:43,715906444","192.168.2.10","192.168.2.8","UDP","0x6f48 (28488)"
"262","2022-03-11 10:56:43,741919223","192.168.2.10","192.168.2.6","UDP","0xfeaf (65199)"
"263","2022-03-11 10:56:43,741926796","192.168.2.10","192.168.2.8","UDP","0x6f5d (28509)"
"264","2022-03-11 10:56:43,767828599","192.168.2.10","192.168.2.6","UDP","0xfeb3 (65203)"
"265","2022-03-11 10:56:43,767836233","192.168.2.10","192.168.2.8","UDP","0x6f74 (28532)"
"266","2022-03-11 10:56:43,793885025","192.168.2.10","192.168.2.6","UDP","0xfebb (65211)"
"267","2022-03-11 10:56:43,793892849","192.168.2.10","192.168.2.8","UDP","0x6f85 (28549)"
"268","2022-03-11 10:56:43,819853930","192.168.2.10","192.168.2.6","UDP","0xfec6 (65222)"
