"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time since previous frame"
"23","2022-03-11 10:56:40,629945146","192.168.2.10","192.168.2.8","UDP","0x6886 (26758)","252","0.025961434"
"24","2022-03-11 10:56:40,655954752","192.168.2.10","192.168.2.6","UDP","0xf8fd (63741)","253","0.026025508"
"25","2022-03-11 10:56:40,655971182","192.168.2.10","192.168.2.8","UDP","0x688a (26762)","253","0.026026036"
"26","2022-03-11 10:56:40,682131261","192.168.2.10","192.168.2.6","UDP","0xf906 (63750)","251","0.026176509"
"27","2022-03-11 10:56:40,682148268","192.168.2.10","192.168.2.8","UDP","0x689c (26780)","251","0.026177086"
"28","2022-03-11 10:56:40,707895995","192.168.2.10","192.168.2.6","UDP","0xf91b (63771)","253","0.025764734"
"29","2022-03-11 10:56:40,707903378","192.168.2.10","192.168.2.8","UDP","0x68a1 (26785)","253","0.025755110"
"30","2022-03-11 10:56:40,734011191","192.168.2.10","192.168.2.6","UDP","0xf933 (63795)","252","0.026115196"
"31","2022-03-11 10:56:40,734028877","192.168.2.10","192.168.2.8","UDP","0x68a5 (26789)","252","0.026125499"
"32","2022-03-11 10:56:40,759954104","192.168.2.10","192.168.2.6","UDP","0xf94b (63819)","253","0.025942913"
"33","2022-03-11 10:56:40,759971312","192.168.2.10","192.168.2.8","UDP","0x68b6 (26806)","253","0.025942435"
"34","2022-03-11 10:56:40,785963266","192.168.2.10","192.168.2.6","UDP","0xf94e (63822)","253","0.026009162"
"35","2022-03-11 10:56:40,785979805","192.168.2.10","192.168.2.8","UDP","0x68d0 (26832)","253","0.026008493"
"36","2022-03-11 10:56:40,811976609","192.168.2.10","192.168.2.6","UDP","0xf954 (63828)","253","0.026013343"
"37","2022-03-11 10:56:40,811993096","192.168.2.10","192.168.2.8","UDP","0x68d4 (26836)","253","0.026013291"
"38","2022-03-11 10:56:40,837859835","192.168.2.10","192.168.2.6","UDP","0xf961 (63841)","251","0.025883226"
"39","2022-03-11 10:56:40,837867739","192.168.2.10","192.168.2.8","UDP","0x68d8 (26840)","251","0.025874643"
"40","2022-03-11 10:56:40,863983234","192.168.2.10","192.168.2.6","UDP","0xf978 (63864)","250","0.026123399"
"41","2022-03-11 10:56:40,864003646","192.168.2.10","192.168.2.8","UDP","0x68eb (26859)","250","0.026135907"
"42","2022-03-11 10:56:40,889964029","192.168.2.10","192.168.2.6","UDP","0xf992 (63890)","251","0.025980795"
"43","2022-03-11 10:56:40,889981266","192.168.2.10","192.168.2.8","UDP","0x68fb (26875)","251","0.025977620"
"44","2022-03-11 10:56:40,915966976","192.168.2.10","192.168.2.6","UDP","0xf993 (63891)","249","0.026002947"
"45","2022-03-11 10:56:40,915983702","192.168.2.10","192.168.2.8","UDP","0x6914 (26900)","249","0.026002436"
"46","2022-03-11 10:56:40,941958519","192.168.2.10","192.168.2.6","UDP","0xf9a9 (63913)","253","0.025991543"
"47","2022-03-11 10:56:40,941976026","192.168.2.10","192.168.2.8","UDP","0x6917 (26903)","253","0.025992324"
"48","2022-03-11 10:56:40,967966849","192.168.2.10","192.168.2.6","UDP","0xf9be (63934)","252","0.026008330"
"49","2022-03-11 10:56:40,967983665","192.168.2.10","192.168.2.8","UDP","0x6921 (26913)","252","0.026007639"
"50","2022-03-11 10:56:40,993990738","192.168.2.10","192.168.2.6","UDP","0xf9d4 (63956)","252","0.026023889"
"51","2022-03-11 10:56:40,994007540","192.168.2.10","192.168.2.8","UDP","0x6935 (26933)","252","0.026023875"
"52","2022-03-11 10:56:41,019963546","192.168.2.10","192.168.2.6","UDP","0xf9d9 (63961)","253","0.025972808"
"53","2022-03-11 10:56:41,019980472","192.168.2.10","192.168.2.8","UDP","0x693f (26943)","253","0.025972932"
"54","2022-03-11 10:56:41,045916626","192.168.2.10","192.168.2.6","UDP","0xf9f2 (63986)","253","0.025953080"
"55","2022-03-11 10:56:41,045924619","192.168.2.10","192.168.2.8","UDP","0x6945 (26949)","253","0.025944147"
"56","2022-03-11 10:56:41,071937968","192.168.2.10","192.168.2.6","UDP","0xf9f3 (63987)","253","0.026021342"
"57","2022-03-11 10:56:41,071954563","192.168.2.10","192.168.2.8","UDP","0x695f (26975)","253","0.026029944"
"58","2022-03-11 10:56:41,097980475","192.168.2.10","192.168.2.6","UDP","0xfa0b (64011)","250","0.026042507"
"59","2022-03-11 10:56:41,097998006","192.168.2.10","192.168.2.8","UDP","0x6961 (26977)","250","0.026043443"
"60","2022-03-11 10:56:41,123907189","192.168.2.10","192.168.2.6","UDP","0xfa13 (64019)","253","0.025926714"
"61","2022-03-11 10:56:41,123914639","192.168.2.10","192.168.2.8","UDP","0x6969 (26985)","253","0.025916633"
"62","2022-03-11 10:56:41,149935993","192.168.2.10","192.168.2.6","UDP","0xfa1b (64027)","252","0.026028804"
"63","2022-03-11 10:56:41,149953066","192.168.2.10","192.168.2.8","UDP","0x6972 (26994)","252","0.026038427"
"64","2022-03-11 10:56:41,175901096","192.168.2.10","192.168.2.6","UDP","0xfa2f (64047)","252","0.025965103"
"65","2022-03-11 10:56:41,175908837","192.168.2.10","192.168.2.8","UDP","0x6983 (27011)","252","0.025955771"
"66","2022-03-11 10:56:41,201936443","192.168.2.10","192.168.2.6","UDP","0xfa35 (64053)","251","0.026035347"
"67","2022-03-11 10:56:41,201954500","192.168.2.10","192.168.2.8","UDP","0x6992 (27026)","251","0.026045663"
"68","2022-03-11 10:56:41,227966901","192.168.2.10","192.168.2.6","UDP","0xfa46 (64070)","253","0.026030458"
"69","2022-03-11 10:56:41,227984736","192.168.2.10","192.168.2.8","UDP","0x69a3 (27043)","253","0.026030236"
"70","2022-03-11 10:56:41,253945414","192.168.2.10","192.168.2.6","UDP","0xfa4c (64076)","252","0.025978513"
"71","2022-03-11 10:56:41,253961956","192.168.2.10","192.168.2.8","UDP","0x69b4 (27060)","252","0.025977220"
"72","2022-03-11 10:56:41,279935403","192.168.2.10","192.168.2.6","UDP","0xfa4e (64078)","253","0.025989989"
"73","2022-03-11 10:56:41,279953185","192.168.2.10","192.168.2.8","UDP","0x69c4 (27076)","253","0.025991229"
"74","2022-03-11 10:56:41,306135004","192.168.2.10","192.168.2.6","UDP","0xfa56 (64086)","250","0.026199601"
"75","2022-03-11 10:56:41,306152291","192.168.2.10","192.168.2.8","UDP","0x69d2 (27090)","250","0.026199106"
"76","2022-03-11 10:56:41,332881547","192.168.2.10","192.168.2.6","UDP","0xfa57 (64087)","248","0.026746543"
"77","2022-03-11 10:56:41,332889013","192.168.2.10","192.168.2.8","UDP","0x69dd (27101)","248","0.026736722"
"78","2022-03-11 10:56:41,358890413","192.168.2.10","192.168.2.6","UDP","0xfa63 (64099)","251","0.026008866"
"79","2022-03-11 10:56:41,358898977","192.168.2.10","192.168.2.8","UDP","0x69e3 (27107)","251","0.026009964"
"80","2022-03-11 10:56:41,384911099","192.168.2.10","192.168.2.6","UDP","0xfa69 (64105)","252","0.026020686"
"81","2022-03-11 10:56:41,384923022","192.168.2.10","192.168.2.8","UDP","0x69f7 (27127)","252","0.026024045"
"82","2022-03-11 10:56:41,410915587","192.168.2.10","192.168.2.6","UDP","0xfa7a (64122)","253","0.026004488"
"83","2022-03-11 10:56:41,410925260","192.168.2.10","192.168.2.8","UDP","0x6a0e (27150)","253","0.026002238"
"84","2022-03-11 10:56:41,423460371","IntelCor_5e:71:f5","IntelCor_5e:71:63","ARP","","42",""
"85","2022-03-11 10:56:41,423582915","IntelCor_5e:71:63","IntelCor_5e:71:f5","ARP","","60",""
"86","2022-03-11 10:56:41,436941501","192.168.2.10","192.168.2.6","UDP","0xfa90 (64144)","249","0.026025914"
"87","2022-03-11 10:56:41,436958061","192.168.2.10","192.168.2.8","UDP","0x6a27 (27175)","249","0.026032801"
"88","2022-03-11 10:56:41,462888555","192.168.2.10","192.168.2.6","UDP","0xfa9c (64156)","253","0.025947054"
"89","2022-03-11 10:56:41,462895925","192.168.2.10","192.168.2.8","UDP","0x6a3d (27197)","253","0.025937864"
"90","2022-03-11 10:56:41,488916688","192.168.2.10","192.168.2.6","UDP","0xfab0 (64176)","253","0.026028133"
"91","2022-03-11 10:56:41,488925086","192.168.2.10","192.168.2.8","UDP","0x6a56 (27222)","253","0.026029161"
"92","2022-03-11 10:56:41,514948328","192.168.2.10","192.168.2.6","UDP","0xfac4 (64196)","253","0.026031640"
"93","2022-03-11 10:56:41,514964864","192.168.2.10","192.168.2.8","UDP","0x6a5f (27231)","253","0.026039778"
"94","2022-03-11 10:56:41,542920109","192.168.2.10","192.168.2.6","UDP","0xfad6 (64214)","253","0.027971781"
"95","2022-03-11 10:56:41,542938538","192.168.2.10","192.168.2.8","UDP","0x6a6c (27244)","253","0.027973674"
"96","2022-03-11 10:56:41,568956901","192.168.2.10","192.168.2.6","UDP","0xfad9 (64217)","253","0.026036792"
"97","2022-03-11 10:56:41,568974368","192.168.2.10","192.168.2.8","UDP","0x6a71 (27249)","253","0.026035830"
"98","2022-03-11 10:56:41,594942866","192.168.2.10","192.168.2.6","UDP","0xfadf (64223)","251","0.025985965"
"99","2022-03-11 10:56:41,594958704","192.168.2.10","192.168.2.8","UDP","0x6a73 (27251)","251","0.025984336"
"100","2022-03-11 10:56:41,621267432","192.168.2.10","192.168.2.6","UDP","0xfaf5 (64245)","253","0.026324566"
"101","2022-03-11 10:56:41,621286329","192.168.2.10","192.168.2.8","UDP","0x6a86 (27270)","253","0.026327625"
"102","2022-03-11 10:56:41,647936800","192.168.2.10","192.168.2.6","UDP","0xfb03 (64259)","250","0.026669368"
"103","2022-03-11 10:56:41,647954054","192.168.2.10","192.168.2.8","UDP","0x6a8d (27277)","250","0.026667725"
"104","2022-03-11 10:56:41,673961837","192.168.2.10","192.168.2.6","UDP","0xfb0d (64269)","253","0.026025037"
"105","2022-03-11 10:56:41,673979529","192.168.2.10","192.168.2.8","UDP","0x6a96 (27286)","253","0.026025475"
"106","2022-03-11 10:56:41,701575408","192.168.2.10","192.168.2.6","UDP","0xfb11 (64273)","252","0.027613571"
"107","2022-03-11 10:56:41,701593916","192.168.2.10","192.168.2.8","UDP","0x6ab1 (27313)","252","0.027614387"
"108","2022-03-11 10:56:41,727938547","192.168.2.10","192.168.2.6","UDP","0xfb28 (64296)","254","0.026363139"
"109","2022-03-11 10:56:41,727955527","192.168.2.10","192.168.2.8","UDP","0x6ac8 (27336)","254","0.026361611"
"110","2022-03-11 10:56:41,753956328","192.168.2.10","192.168.2.6","UDP","0xfb30 (64304)","252","0.026017781"
"111","2022-03-11 10:56:41,753972597","192.168.2.10","192.168.2.8","UDP","0x6add (27357)","252","0.026017070"
"112","2022-03-11 10:56:41,782992018","192.168.2.10","192.168.2.6","UDP","0xfb36 (64310)","253","0.029035690"
"113","2022-03-11 10:56:41,783010269","192.168.2.10","192.168.2.8","UDP","0x6aee (27374)","253","0.029037672"
"114","2022-03-11 10:56:41,808931957","192.168.2.10","192.168.2.6","UDP","0xfb4d (64333)","252","0.025939939"
"115","2022-03-11 10:56:41,808939788","192.168.2.10","192.168.2.8","UDP","0x6b00 (27392)","252","0.025929519"
"116","2022-03-11 10:56:41,834943163","192.168.2.10","192.168.2.6","UDP","0xfb4e (64334)","252","0.026011206"
"117","2022-03-11 10:56:41,834959935","192.168.2.10","192.168.2.8","UDP","0x6b0e (27406)","252","0.026020147"
"118","2022-03-11 10:56:41,860984473","192.168.2.10","192.168.2.6","UDP","0xfb4f (64335)","252","0.026041310"
"119","2022-03-11 10:56:41,861002388","192.168.2.10","192.168.2.8","UDP","0x6b11 (27409)","252","0.026042453"
"120","2022-03-11 10:56:41,886919275","192.168.2.10","192.168.2.6","UDP","0xfb60 (64352)","252","0.025934802"
"121","2022-03-11 10:56:41,886930154","192.168.2.10","192.168.2.8","UDP","0x6b27 (27431)","252","0.025927766"
"122","2022-03-11 10:56:41,913024507","192.168.2.10","192.168.2.6","UDP","0xfb66 (64358)","252","0.026105232"
"123","2022-03-11 10:56:41,913035232","192.168.2.10","192.168.2.8","UDP","0x6b3c (27452)","252","0.026105078"
"124","2022-03-11 10:56:41,943013383","192.168.2.10","192.168.2.6","UDP","0xfb74 (64372)","252","0.029988876"
"125","2022-03-11 10:56:41,943033128","192.168.2.10","192.168.2.8","UDP","0x6b5a (27482)","252","0.029997896"
"126","2022-03-11 10:56:41,968903680","192.168.2.10","192.168.2.6","UDP","0xfb86 (64390)","253","0.025890297"
"127","2022-03-11 10:56:41,968911640","192.168.2.10","192.168.2.8","UDP","0x6b68 (27496)","253","0.025878512"
"128","2022-03-11 10:56:41,994942892","192.168.2.10","192.168.2.6","UDP","0xfb8e (64398)","252","0.026039212"
"129","2022-03-11 10:56:41,994959942","192.168.2.10","192.168.2.8","UDP","0x6b6b (27499)","252","0.026048302"
"130","2022-03-11 10:56:42,023010145","192.168.2.10","192.168.2.6","UDP","0xfba4 (64420)","253","0.028067253"
"131","2022-03-11 10:56:42,023029169","192.168.2.10","192.168.2.8","UDP","0x6b72 (27506)","253","0.028069227"
"132","2022-03-11 10:56:42,048870507","192.168.2.10","192.168.2.6","UDP","0xfbb6 (64438)","251","0.025860362"
"133","2022-03-11 10:56:42,048878861","192.168.2.10","192.168.2.8","UDP","0x6b8b (27531)","251","0.025849692"
"134","2022-03-11 10:56:42,074940975","192.168.2.10","192.168.2.6","UDP","0xfbd0 (64464)","251","0.026070468"
"135","2022-03-11 10:56:42,074958155","192.168.2.10","192.168.2.8","UDP","0x6b9f (27551)","251","0.026079294"
"136","2022-03-11 10:56:42,100936299","192.168.2.10","192.168.2.6","UDP","0xfbe3 (64483)","252","0.025995324"
"137","2022-03-11 10:56:42,100946029","192.168.2.10","192.168.2.8","UDP","0x6bb4 (27572)","252","0.025987874"
"138","2022-03-11 10:56:42,126904887","192.168.2.10","192.168.2.6","UDP","0xfbe5 (64485)","251","0.025968588"
"139","2022-03-11 10:56:42,126913005","192.168.2.10","192.168.2.8","UDP","0x6bc7 (27591)","251","0.025966976"
"140","2022-03-11 10:56:42,152877524","192.168.2.10","192.168.2.6","UDP","0xfbf8 (64504)","254","0.025972637"
"141","2022-03-11 10:56:42,152885545","192.168.2.10","192.168.2.8","UDP","0x6be1 (27617)","254","0.025972540"
"142","2022-03-11 10:56:42,178928933","192.168.2.10","192.168.2.6","UDP","0xfc00 (64512)","250","0.026051409"
"143","2022-03-11 10:56:42,178936409","192.168.2.10","192.168.2.8","UDP","0x6bf7 (27639)","250","0.026050864"
"144","2022-03-11 10:56:42,204914357","192.168.2.10","192.168.2.6","UDP","0xfc09 (64521)","251","0.025985424"
"145","2022-03-11 10:56:42,204922562","192.168.2.10","192.168.2.8","UDP","0x6c0c (27660)","251","0.025986153"
"146","2022-03-11 10:56:42,230923281","192.168.2.10","192.168.2.6","UDP","0xfc16 (64534)","251","0.026008924"
"147","2022-03-11 10:56:42,230936457","192.168.2.10","192.168.2.8","UDP","0x6c1a (27674)","251","0.026013895"
"148","2022-03-11 10:56:42,257446659","192.168.2.10","192.168.2.6","UDP","0xfc20 (64544)","251","0.026523378"
"149","2022-03-11 10:56:42,257465973","192.168.2.10","192.168.2.8","UDP","0x6c1f (27679)","251","0.026529516"
"150","2022-03-11 10:56:42,283884443","192.168.2.10","192.168.2.6","UDP","0xfc24 (64548)","251","0.026437784"
"151","2022-03-11 10:56:42,283893271","192.168.2.10","192.168.2.8","UDP","0x6c29 (27689)","251","0.026427298"
"152","2022-03-11 10:56:42,309980333","192.168.2.10","192.168.2.6","UDP","0xfc2b (64555)","253","0.026095890"
"153","2022-03-11 10:56:42,309998170","192.168.2.10","192.168.2.8","UDP","0x6c3d (27709)","253","0.026104899"
"154","2022-03-11 10:56:42,335977771","192.168.2.10","192.168.2.6","UDP","0xfc3f (64575)","254","0.025997438"
"155","2022-03-11 10:56:42,335986647","192.168.2.10","192.168.2.8","UDP","0x6c50 (27728)","254","0.025988477"
"156","2022-03-11 10:56:42,361968028","192.168.2.10","192.168.2.6","UDP","0xfc40 (64576)","252","0.025990257"
"157","2022-03-11 10:56:42,361984894","192.168.2.10","192.168.2.8","UDP","0x6c5e (27742)","252","0.025998247"
"158","2022-03-11 10:56:42,387882115","192.168.2.10","192.168.2.6","UDP","0xfc44 (64580)","254","0.025914087"
"159","2022-03-11 10:56:42,387892728","192.168.2.10","192.168.2.8","UDP","0x6c5f (27743)","254","0.025907834"
"160","2022-03-11 10:56:42,414176259","192.168.2.10","192.168.2.6","UDP","0xfc47 (64583)","252","0.026294144"
"161","2022-03-11 10:56:42,414248641","192.168.2.10","192.168.2.8","UDP","0x6c78 (27768)","252","0.026355913"
"162","2022-03-11 10:56:42,440861632","192.168.2.10","192.168.2.6","UDP","0xfc57 (64599)","254","0.026685373"
"163","2022-03-11 10:56:42,440868400","192.168.2.10","192.168.2.8","UDP","0x6c7d (27773)","254","0.026619759"
"164","2022-03-11 10:56:42,466917689","192.168.2.10","192.168.2.6","UDP","0xfc70 (64624)","254","0.026056057"
"165","2022-03-11 10:56:42,466935289","192.168.2.10","192.168.2.8","UDP","0x6c83 (27779)","254","0.026066889"
"166","2022-03-11 10:56:42,492977705","192.168.2.10","192.168.2.6","UDP","0xfc76 (64630)","253","0.026060016"
"167","2022-03-11 10:56:42,492994564","192.168.2.10","192.168.2.8","UDP","0x6c8a (27786)","253","0.026059275"
"168","2022-03-11 10:56:42,518902789","192.168.2.10","192.168.2.6","UDP","0xfc83 (64643)","253","0.025925084"
"169","2022-03-11 10:56:42,518919507","192.168.2.10","192.168.2.8","UDP","0x6c8d (27789)","253","0.025924943"
"170","2022-03-11 10:56:42,545054756","192.168.2.10","192.168.2.6","UDP","0xfc8b (64651)","253","0.026151967"
"171","2022-03-11 10:56:42,545070860","192.168.2.10","192.168.2.8","UDP","0x6c9b (27803)","253","0.026151353"
"172","2022-03-11 10:56:42,570899195","192.168.2.10","192.168.2.6","UDP","0xfc98 (64664)","253","0.025844439"
"173","2022-03-11 10:56:42,570915233","192.168.2.10","192.168.2.8","UDP","0x6cab (27819)","253","0.025844373"
"174","2022-03-11 10:56:42,596869620","192.168.2.10","192.168.2.6","UDP","0xfca9 (64681)","251","0.025970425"
"175","2022-03-11 10:56:42,596876300","192.168.2.10","192.168.2.8","UDP","0x6cbb (27835)","251","0.025961067"
"176","2022-03-11 10:56:42,622923848","192.168.2.10","192.168.2.6","UDP","0xfcb2 (64690)","253","0.026054228"
"177","2022-03-11 10:56:42,622940020","192.168.2.10","192.168.2.8","UDP","0x6cc8 (27848)","253","0.026063720"
"178","2022-03-11 10:56:42,648932688","192.168.2.10","192.168.2.6","UDP","0xfcbe (64702)","249","0.026008840"
"179","2022-03-11 10:56:42,648949185","192.168.2.10","192.168.2.8","UDP","0x6cdb (27867)","249","0.026009165"
"180","2022-03-11 10:56:42,674921549","192.168.2.10","192.168.2.6","UDP","0xfcc6 (64710)","252","0.025988861"
"181","2022-03-11 10:56:42,674937888","192.168.2.10","192.168.2.8","UDP","0x6ce9 (27881)","252","0.025988703"
"182","2022-03-11 10:56:42,700945181","192.168.2.10","192.168.2.6","UDP","0xfcc8 (64712)","251","0.026023632"
"183","2022-03-11 10:56:42,700961376","192.168.2.10","192.168.2.8","UDP","0x6cfd (27901)","251","0.026023488"
"184","2022-03-11 10:56:42,726851560","192.168.2.10","192.168.2.6","UDP","0xfcce (64718)","252","0.025906379"
"185","2022-03-11 10:56:42,726858427","192.168.2.10","192.168.2.8","UDP","0x6d0f (27919)","252","0.025897051"
"186","2022-03-11 10:56:42,752881368","192.168.2.10","192.168.2.6","UDP","0xfce4 (64740)","250","0.026029808"
"187","2022-03-11 10:56:42,752888612","192.168.2.10","192.168.2.8","UDP","0x6d1d (27933)","250","0.026030185"
"188","2022-03-11 10:56:42,778919947","192.168.2.10","192.168.2.6","UDP","0xfcf9 (64761)","253","0.026038579"
"189","2022-03-11 10:56:42,778936079","192.168.2.10","192.168.2.8","UDP","0x6d1e (27934)","253","0.026047467"
"190","2022-03-11 10:56:42,804924208","192.168.2.10","192.168.2.6","UDP","0xfd04 (64772)","251","0.026004261"
"191","2022-03-11 10:56:42,804940255","192.168.2.10","192.168.2.8","UDP","0x6d30 (27952)","251","0.026004176"
"192","2022-03-11 10:56:42,830945182","192.168.2.10","192.168.2.6","UDP","0xfd07 (64775)","252","0.026020974"
"193","2022-03-11 10:56:42,830962233","192.168.2.10","192.168.2.8","UDP","0x6d44 (27972)","252","0.026021978"
"194","2022-03-11 10:56:42,856914781","192.168.2.10","192.168.2.6","UDP","0xfd0a (64778)","252","0.025969599"
"195","2022-03-11 10:56:42,856931416","192.168.2.10","192.168.2.8","UDP","0x6d58 (27992)","252","0.025969183"
"196","2022-03-11 10:56:42,883216625","192.168.2.10","192.168.2.6","UDP","0xfd13 (64787)","252","0.026301844"
"197","2022-03-11 10:56:42,883233882","192.168.2.10","192.168.2.8","UDP","0x6d67 (28007)","252","0.026302466"
"198","2022-03-11 10:56:42,909871972","192.168.2.10","192.168.2.6","UDP","0xfd2d (64813)","250","0.026655347"
"199","2022-03-11 10:56:42,909882978","192.168.2.10","192.168.2.8","UDP","0x6d80 (28032)","250","0.026649096"
"200","2022-03-11 10:56:42,935912561","192.168.2.10","192.168.2.6","UDP","0xfd3a (64826)","252","0.026040589"
"201","2022-03-11 10:56:42,935929497","192.168.2.10","192.168.2.8","UDP","0x6d8e (28046)","252","0.026046519"
"202","2022-03-11 10:56:42,961908842","192.168.2.10","192.168.2.6","UDP","0xfd53 (64851)","252","0.025996281"
"203","2022-03-11 10:56:42,961925864","192.168.2.10","192.168.2.8","UDP","0x6d9a (28058)","252","0.025996367"
"204","2022-03-11 10:56:42,987899161","192.168.2.10","192.168.2.6","UDP","0xfd6d (64877)","251","0.025990319"
"205","2022-03-11 10:56:42,987915887","192.168.2.10","192.168.2.8","UDP","0x6d9f (28063)","251","0.025990023"
"206","2022-03-11 10:56:43,013914714","192.168.2.10","192.168.2.6","UDP","0xfd7c (64892)","252","0.026015553"
"207","2022-03-11 10:56:43,013931648","192.168.2.10","192.168.2.8","UDP","0x6db1 (28081)","252","0.026015761"
"208","2022-03-11 10:56:43,040078184","192.168.2.10","192.168.2.6","UDP","0xfd81 (64897)","253","0.026163470"
"209","2022-03-11 10:56:43,040088037","192.168.2.10","192.168.2.8","UDP","0x6dc2 (28098)","253","0.026156389"
"210","2022-03-11 10:56:43,065902898","192.168.2.10","192.168.2.6","UDP","0xfd82 (64898)","253","0.025824714"
"211","2022-03-11 10:56:43,065920045","192.168.2.10","192.168.2.8","UDP","0x6dca (28106)","253","0.025832008"
"212","2022-03-11 10:56:43,091911489","192.168.2.10","192.168.2.6","UDP","0xfd8c (64908)","253","0.026008591"
"213","2022-03-11 10:56:43,091934493","192.168.2.10","192.168.2.8","UDP","0x6dce (28110)","253","0.026014448"
"214","2022-03-11 10:56:43,117928106","192.168.2.10","192.168.2.6","UDP","0xfd99 (64921)","250","0.026016617"
"215","2022-03-11 10:56:43,117944560","192.168.2.10","192.168.2.8","UDP","0x6dd3 (28115)","250","0.026010067"
"216","2022-03-11 10:56:43,143914566","192.168.2.10","192.168.2.6","UDP","0xfda0 (64928)","252","0.025986460"
"217","2022-03-11 10:56:43,143930748","192.168.2.10","192.168.2.8","UDP","0x6dda (28122)","252","0.025986188"
"218","2022-03-11 10:56:43,169922794","192.168.2.10","192.168.2.6","UDP","0xfda1 (64929)","250","0.026008228"
"219","2022-03-11 10:56:43,169939473","192.168.2.10","192.168.2.8","UDP","0x6de6 (28134)","250","0.026008725"
"220","2022-03-11 10:56:43,195855274","192.168.2.10","192.168.2.6","UDP","0xfda8 (64936)","251","0.025932480"
"221","2022-03-11 10:56:43,195862636","192.168.2.10","192.168.2.8","UDP","0x6df1 (28145)","251","0.025923163"
"222","2022-03-11 10:56:43,221814663","192.168.2.10","192.168.2.6","UDP","0xfdb9 (64953)","252","0.025959389"
"223","2022-03-11 10:56:43,221836739","192.168.2.10","192.168.2.8","UDP","0x6e0a (28170)","252","0.025974103"
"224","2022-03-11 10:56:43,247926816","192.168.2.10","192.168.2.6","UDP","0xfdcc (64972)","253","0.026112153"
"225","2022-03-11 10:56:43,247935357","192.168.2.10","192.168.2.8","UDP","0x6e24 (28196)","253","0.026098618"
"226","2022-03-11 10:56:43,273884738","192.168.2.10","192.168.2.6","UDP","0xfddf (64991)","254","0.025957922"
"227","2022-03-11 10:56:43,273901628","192.168.2.10","192.168.2.8","UDP","0x6e34 (28212)","254","0.025966271"
"228","2022-03-11 10:56:43,299813713","192.168.2.10","192.168.2.6","UDP","0xfde5 (64997)","253","0.025928975"
"229","2022-03-11 10:56:43,299884203","192.168.2.10","192.168.2.8","UDP","0x6e4c (28236)","253","0.025982575"
"230","2022-03-11 10:56:43,325793287","192.168.2.10","192.168.2.6","UDP","0xfde8 (65000)","254","0.025979574"
"231","2022-03-11 10:56:43,325815758","192.168.2.10","192.168.2.8","UDP","0x6e5c (28252)","254","0.025931555"
"232","2022-03-11 10:56:43,351863207","192.168.2.10","192.168.2.6","UDP","0xfded (65005)","253","0.026069920"
