"0xfa21 (64033)","b'[0.334149, 0.048201, 0.545972, -0.033526, -0.194844, 0.031702]#[-0.054299798387707314, -0.7896677982263398, 0.11809575092149424, -2.2531170185907095, 0.10212760515091389, 1.663871242125829, 0.8536839213937651]#OPEN'"
"0xfa30 (64048)","b'[0.334149, 0.048200, 0.545974, -0.033530, -0.194848, 0.031707]#[-0.05429784954587617, -0.789669468662195, 0.11809002720107514, -2.253116304441734, 0.10212771467619379, 1.6638737089634188, 0.8536852968618489]#OPEN'"
"0xfa40 (64064)","b'[0.334148, 0.048199, 0.545973, -0.033528, -0.194845, 0.031703]#[-0.05429784954587617, -0.789669468662195, 0.11808833033787579, -2.2531170451588243, 0.10212385648911204, 1.6638708832619373, 0.8536819876344321]#OPEN'"
"0xfa52 (64082)","b'[0.334149, 0.048201, 0.545975, -0.033532, -0.194849, 0.031705]#[-0.05429784954587617, -0.789669468662195, 0.11809362005678209, -2.253112684146543, 0.10212729409366406, 1.6638712421258381, 0.8536902658994903]#OPEN'"
"0xfa61 (64097)","b'[0.334149, 0.048200, 0.545974, -0.033527, -0.194848, 0.031706]#[-0.05429784954587617, -0.789669468662195, 0.11809023753667502, -2.2531148408235024, 0.10212705062540253, 1.663871242125829, 0.8536827454788751]#OPEN'"
"0xfa79 (64121)","b'[0.334150, 0.048200, 0.545975, -0.033529, -0.194849, 0.031708]#[-0.054299798387707314, -0.7896658493845087, 0.11809000077378051, -2.2531117563621383, 0.10212837558363602, 1.6638737089694495, 0.8536824770743403]#OPEN'"
"0xfa8a (64138)","b'[0.334149, 0.048202, 0.545975, -0.033527, -0.194849, 0.031706]#[-0.05429617911002091, -0.7896677982263398, 0.1180921433317986, -2.2531117289655636, 0.10212833615384707, 1.6638712421498296, 0.8536861287952511]#OPEN'"
"0xfaa1 (64161)","b'[0.334148, 0.048200, 0.545973, -0.033531, -0.194845, 0.031705]#[-0.054299798387707314, -0.789669468662195, 0.11809240780531337, -2.253116962753704, 0.10212776717747479, 1.663871359863399, 0.8536856497643466]#OPEN'"
"0xfaaf (64175)","b'[0.334149, 0.048197, 0.545974, -0.033533, -0.194849, 0.031705]#[-0.054299798387707314, -0.789669468662195, 0.11808669790501501, -2.2531150881520072, 0.10212396140303458, 1.6638729968865709, 0.8536841254817644]#OPEN'"
"0xfab4 (64180)","b'[0.334149, 0.048198, 0.545973, -0.033537, -0.194843, 0.031705]#[-0.054299798387707314, -0.7896659273856487, 0.11808841218183933, -2.2531150881896913, 0.10212350688370515, 1.6638702932831133, 0.8536889992317482]#OPEN'"
"0xfac0 (64192)","b'[0.334148, 0.048199, 0.545976, -0.033533, -0.194851, 0.031707]#[-0.05429784954587617, -0.7896711390980503, 0.11808879081619193, -2.2531125422910345, 0.10212668901405263, 1.6638706492401294, 0.8536876941149827]#OPEN'"
"0xfad6 (64214)","b'[0.334148, 0.048199, 0.545974, -0.033532, -0.194847, 0.031705]#[-0.05429784954587617, -0.7896694599954016, 0.11808833033787576, -2.2531150969951783, 0.1021241791318189, 1.6638706608686349, 0.8536856497980134]#OPEN'"
"0xfadb (64219)","b'[0.334148, 0.048200, 0.545975, -0.033531, -0.194850, 0.031707]#[-0.05429784954587617, -0.7896730879398814, 0.1180900095427271, -2.2531147383771284, 0.10212771029518387, 1.6638705302105117, 0.8536862456380339]#OPEN'"
"0xfae1 (64225)","b'[0.334149, 0.048199, 0.545973, -0.033530, -0.194844, 0.031704]#[-0.05429617911002091, -0.7896658493845087, 0.11808835664486406, -2.25311509599036, 0.10212350648860508, 1.6638708832617897, 0.8536856564657438]#OPEN'"
"0xfae6 (64230)","b'[0.334149, 0.048200, 0.545973, -0.033527, -0.194845, 0.031705]#[-0.05429784954587617, -0.7896677982263398, 0.11809000080983391, -2.2531150969911424, 0.10212668901543653, 1.6638705315025655, 0.853682626637247]#OPEN'"
"0xfaf7 (64247)","b'[0.334149, 0.048199, 0.545972, -0.033534, -0.194843, 0.031708]#[-0.054299798387707314, -0.7896677982263398, 0.11808833037529876, -2.2531170461888728, 0.10212770834803316, 1.6638705300510002, 0.8536859180892038]#OPEN'"
"0xfaf9 (64249)","b'[0.334149, 0.048200, 0.545973, -0.033529, -0.194845, 0.031705]#[-0.054299798387707314, -0.7896677982263398, 0.11809213196455998, -2.2531148208357643, 0.1021279024440534, 1.663870530054988, 0.8536842853722659]#OPEN'"
"0xfb10 (64272)","b'[0.334148, 0.048200, 0.545975, -0.033534, -0.194848, 0.031708]#[-0.054299798387707314, -0.7896711390980503, 0.11809010611127994, -2.253114849972374, 0.10212833817333525, 1.6638706492407909, 0.8536874336709621]#OPEN'"
"0xfb2a (64298)","b'[0.334149, 0.048199, 0.545977, -0.033536, -0.194853, 0.031709]#[-0.054299798387707314, -0.789669468662195, 0.11808833034990537, -2.2531087620146253, 0.10212760806972122, 1.6638712465064196, 0.8536882585708154]#OPEN'"
"0xfb2e (64302)","b'[0.334149, 0.048200, 0.545973, -0.033534, -0.194844, 0.031708]#[-0.05429617911002091, -0.7896658493845087, 0.1180883306626534, -2.2531150971949234, 0.10212640539242493, 1.6638715953385397, 0.853689542587875]#OPEN'"
"0xfb49 (64329)","b'[0.334149, 0.048200, 0.545973, -0.033533, -0.194844, 0.031708]#[-0.05429784954587617, -0.7896677982263398, 0.11809071398541328, -2.253115965602268, 0.10212832495720466, 1.663870883279661, 0.8536884977677367]#OPEN'"
"0xfb4e (64334)","b'[0.334149, 0.048200, 0.545975, -0.033528, -0.194848, 0.031707]#[-0.05429784954587617, -0.789669468662195, 0.11809046131220226, -2.2531134268986412, 0.10212802506677861, 1.6638706477865788, 0.8536831726792936]#OPEN'"
"0xfb61 (64353)","b'[0.334149, 0.048199, 0.545973, -0.033535, -0.194843, 0.031708]#[-0.05429784954587617, -0.7896658493845087, 0.11808905242727534, -2.2531150973343417, 0.10212699659793577, 1.6638705315045503, 0.8536895819744746]#OPEN'"
"0xfb63 (64355)","b'[0.334150, 0.048198, 0.545972, -0.033529, -0.194845, 0.031707]#[-0.05429617911002091, -0.7896658493845087, 0.11808471109673777, -2.2531170461874424, 0.10212457197366988, 1.6638744210947167, 0.8536811627161643]#OPEN'"
"0xfb65 (64357)","b'[0.334148, 0.048199, 0.545974, -0.033537, -0.194849, 0.031709]#[-0.054299798387707314, -0.7896711390980503, 0.11808835664486403, -2.253116222025263, 0.10212764847467674, 1.6638724195015282, 0.8536887346064803]#OPEN'"
"0xfb6a (64362)","b'[0.334149, 0.048201, 0.545976, -0.033523, -0.194851, 0.031705]#[-0.05429784954587617, -0.789669468662195, 0.11809175013055118, -2.2531117534185503, 0.10212797250144852, 1.6638712813723502, 0.8536799115301815]#OPEN'"
"0xfb6e (64366)","b'[0.334148, 0.048201, 0.545975, -0.033527, -0.194850, 0.031701]#[-0.05429784954587617, -0.7896730879398814, 0.118093802075637, -2.253114987458659, 0.10212516480265836, 1.663870534409665, 0.8536853255301299]#OPEN'"
"0xfb79 (64377)","b'[0.334148, 0.048199, 0.545974, -0.033536, -0.194846, 0.031709]#[-0.05429784954587617, -0.789669468662195, 0.11808689666491691, -2.2531148208357634, 0.10212740653573836, 1.6638693573828096, 0.8536886273235729]#OPEN'"
"0xfb84 (64388)","b'[0.334149, 0.048200, 0.545972, -0.033527, -0.194844, 0.031703]#[-0.05429617911002091, -0.7896677982263398, 0.1180900036968782, -2.253117045129533, 0.10212457343604793, 1.6638712421318351, 0.8536835633564788]#OPEN'"
"0xfb88 (64392)","b'[0.334148, 0.048200, 0.545973, -0.033530, -0.194845, 0.031704]#[-0.054299798387707314, -0.789669468662195, 0.11809213471158118, -2.2531163041030204, 0.10212668932217792, 1.6638699371633034, 0.853685340970677]#OPEN'"
"0xfb8c (64396)","b'[0.334148, 0.048199, 0.545974, -0.033536, -0.194848, 0.031709]#[-0.054299798387707314, -0.7896711390980503, 0.11808857587021215, -2.253117045057885, 0.10212833809918535, 1.66387207258713, 0.8536877741333347]#OPEN'"
"0xfb91 (64401)","b'[0.334149, 0.048198, 0.545974, -0.033529, -0.194847, 0.031704]#[-0.05429784954587617, -0.789669468662195, 0.11808666282561321, -2.253115060717592, 0.10212299167955048, 1.6638706870324327, 0.8536813358301284]#OPEN'"
"0xfb9e (64414)","b'[0.334148, 0.048201, 0.545974, -0.033533, -0.194847, 0.031705]#[-0.054294508674165645, -0.789669468662195, 0.11809000077373834, -2.2531148500980045, 0.10212469539066533, 1.6638705300496717, 0.8536921398204455]#OPEN'"
"0xfba6 (64422)","b'[0.334149, 0.048200, 0.545972, -0.033530, -0.194842, 0.031706]#[-0.05429617911002091, -0.7896658493845087, 0.11809000077373122, -2.2531169623782077, 0.10212634631765598, 1.6638713729632961, 0.8536868770770601]#OPEN'"
"0xfbaf (64431)","b'[0.334148, 0.048200, 0.545974, -0.033530, -0.194848, 0.031704]#[-0.05429784954587617, -0.7896711390980556, 0.11809167120958634, -2.253115097334496, 0.10212583869189075, 1.6638698179731433, 0.8536868285787502]#OPEN'"
"0xfbc8 (64456)","b'[0.334148, 0.048198, 0.545973, -0.033531, -0.194845, 0.031706]#[-0.054299798387707314, -0.789669468662195, 0.11808833033787576, -2.2531170461888324, 0.10212670248214854, 1.6638705315025564, 0.8536826019268946]#OPEN'"
"0xfbcb (64459)","b'[0.334150, 0.048200, 0.545975, -0.033531, -0.194848, 0.031708]#[-0.05429617911002091, -0.7896658493845087, 0.11808833033787638, -2.253111756362242, 0.1021273125111887, 1.6638726549768976, 0.8536866314755756]#OPEN'"
"0xfbdc (64476)","b'[0.334149, 0.048200, 0.545975, -0.033530, -0.194850, 0.031708]#[-0.05429617911002091, -0.789669468662195, 0.11808833033787583, -2.253115097007722, 0.10212776670461338, 1.6638744210402907, 0.853685302693865]#OPEN'"
"0xfbe0 (64480)","b'[0.334149, 0.048200, 0.545974, -0.033527, -0.194851, 0.031707]#[-0.05429784954587617, -0.789669468662195, 0.11808904098742337, -2.253115097007736, 0.10212776717145651, 1.663874421058162, 0.8536808543776001]#OPEN'"
"0xfbef (64495)","b'[0.334149, 0.048199, 0.545975, -0.033530, -0.194849, 0.031708]#[-0.05429784954587617, -0.789669468662195, 0.11808833910687185, -2.253112685051459, 0.10212727333355329, 1.6638705692948628, 0.853684399611503]#OPEN'"
"0xfbf5 (64501)","b'[0.334148, 0.048200, 0.545973, -0.033529, -0.194843, 0.031706]#[-0.05429617911002091, -0.789669468662195, 0.11809000077378051, -2.2531167988976537, 0.10212670215962648, 1.663868409830855, 0.8536855714675934]#OPEN'"
"0xfbfe (64510)","b'[0.334149, 0.048200, 0.545974, -0.033531, -0.194846, 0.031706]#[-0.054299798387707314, -0.7896677982263398, 0.11809070965888199, -2.253115014930759, 0.10212728073188021, 1.6638720719402955, 0.8536849571277876]#OPEN'"
"0xfc02 (64514)","b'[0.334149, 0.048200, 0.545975, -0.033529, -0.194850, 0.031703]#[-0.05429784954587617, -0.789669468662195, 0.11809169755281679, -2.2531126026351593, 0.10212518329792095, 1.6638712464867258, 0.8536859222859392]#OPEN'"
"0xfc0a (64522)","b'[0.334148, 0.048199, 0.545973, -0.033533, -0.194846, 0.031705]#[-0.05429617911002091, -0.789669468662195, 0.11808833359099821, -2.253117043136417, 0.10212445514569317, 1.6638715940657558, 0.8536883638966007]#OPEN'"
"0xfc0d (64525)","b'[0.334149, 0.048198, 0.545973, -0.033537, -0.194843, 0.031709]#[-0.05430146882356258, -0.7896658493845087, 0.11808689666892462, -2.253115097334024, 0.10212776717924721, 1.6638705305335229, 0.8536857694192306]#OPEN'"
"0xfc16 (64534)","b'[0.334149, 0.048200, 0.545974, -0.033532, -0.194848, 0.031705]#[-0.054299798387707314, -0.7896677982263398, 0.11809167131799399, -2.2531148490792288, 0.10212665883550141, 1.6638733802969732, 0.8536863898251943]#OPEN'"
"0xfc20 (64544)","b'[0.334149, 0.048200, 0.545972, -0.033530, -0.194843, 0.031706]#[-0.05429617911002091, -0.7896677982263398, 0.11809010600569564, -2.2531184693756927, 0.10212630849785174, 1.6638716089052292, 0.8536871278609212]#OPEN'"
"0xfc24 (64548)","b'[0.334148, 0.048200, 0.545975, -0.033531, -0.194848, 0.031708]#[-0.05429784954587617, -0.7896711390980503, 0.11808911955955298, -2.2531149782994326, 0.10212798178381527, 1.6638705300669512, 0.8536854522317789]#OPEN'"
"0xfc2f (64559)","b'[0.334148, 0.048200, 0.545973, -0.033528, -0.194846, 0.031706]#[-0.05429784954587617, -0.789669468662195, 0.11809000077387952, -2.2531170461831347, 0.10212693250421818, 1.6638713490451087, 0.8536829464081227]#OPEN'"
"0xfc39 (64569)","b'[0.334149, 0.048200, 0.545973, -0.033534, -0.194842, 0.031708]#[-0.05429784954587617, -0.7896658493845087, 0.11809000369673153, -2.253115069874959, 0.10212774821270686, 1.663869935709754, 0.8536888345286684]#OPEN'"
"0xfc47 (64583)","b'[0.334149, 0.048198, 0.545975, -0.033531, -0.194851, 0.031706]#[-0.054299798387707314, -0.789669468662195, 0.1180884092588408, -2.2531143430513776, 0.10212607527236117, 1.6638744341221694, 0.8536828215485452]#OPEN'"
"0xfc57 (64599)","b'[0.334149, 0.048198, 0.545974, -0.033539, -0.194846, 0.031705]#[-0.05430146882356258, -0.7896677982263398, 0.1180900017841503, -2.253114108351471, 0.1021251835532313, 1.6638705300490142, 0.8536907196238646]#OPEN'"
"0xfc61 (64609)","b'[0.334150, 0.048201, 0.545972, -0.033527, -0.194844, 0.031706]#[-0.05429617911002091, -0.7896658493845087, 0.11809054012489192, -2.253117046075779, 0.10212771028914956, 1.663873708963394, 0.8536843542082643]#OPEN'"
"0xfc77 (64631)","b'[0.334148, 0.048202, 0.545973, -0.033527, -0.194845, 0.031702]#[-0.05429784954587617, -0.789669468662195, 0.1180952905240026, -2.253117046188838, 0.10212658385146438, 1.6638712435853635, 0.8536866314563716]#OPEN'"
"0xfc7a (64634)","b'[0.334149, 0.048198, 0.545972, -0.033534, -0.194843, 0.031708]#[-0.054299798387707314, -0.7896677982263398, 0.1180866609846291, -2.2531181312959045, 0.10212670208483866, 1.6638712426103457, 0.8536841761924964]#OPEN'"
"0xfc95 (64661)","b'[0.334148, 0.048199, 0.545973, -0.033538, -0.194846, 0.031709]#[-0.054299798387707314, -0.7896711390980503, 0.11808833033921229, -2.253118716511691, 0.10212802068759073, 1.6638723019254638, 0.8536892010060537]#OPEN'"
"0xfcab (64683)","b'[0.334149, 0.048201, 0.545975, -0.033528, -0.194847, 0.031705]#[-0.05429617911002091, -0.7896658493845087, 0.11809191089949095, -2.2531112016709702, 0.10212701569079034, 1.6638712435793792, 0.8536862397712924]#OPEN'"
"0xfcad (64685)","b'[0.334149, 0.048201, 0.545973, -0.033528, -0.194847, 0.031704]#[-0.054299798387707314, -0.7896677982263398, 0.11809385685054685, -2.2531163044421993, 0.10212772728065313, 1.6638744210402199, 0.8536845178335459]#OPEN'"
"0xfcbf (64703)","b'[0.334149, 0.048200, 0.545972, -0.033526, -0.194843, 0.031704]#[-0.05429784954587617, -0.7896677982263398, 0.11809167120958627, -2.25311704618889, 0.10212704917104864, 1.6638705302105363, 0.853682756453289]#OPEN'"
"0xfcd0 (64720)","b'[0.334148, 0.048200, 0.545973, -0.033533, -0.194844, 0.031708]#[-0.05429784954587617, -0.789669468662195, 0.11808927772761332, -2.2531169546133634, 0.10212775262124628, 1.6638698315386602, 0.853687787806993]#OPEN'"
"0xfceb (64747)","b'[0.334149, 0.048198, 0.545973, -0.033526, -0.194843, 0.031707]#[-0.05429784954587617, -0.7896677982263398, 0.1180866599381088, -2.25311704279679, 0.10212669568487202, 1.663870530049007, 0.8536787340031052]#OPEN'"
"0xfcf8 (64760)","b'[0.334149, 0.048201, 0.545974, -0.033523, -0.194846, 0.031706]#[-0.05429617911002091, -0.7896677982263398, 0.11809071109983751, -2.2531131705007295, 0.10212832502984193, 1.6638701842668449, 0.8536809726238496]#OPEN'"
"0xfd06 (64774)","b'[0.334149, 0.048200, 0.545971, -0.033531, -0.194839, 0.031705]#[-0.05429784954587617, -0.7896658493845087, 0.11809023753662554, -2.2531187043646077, 0.10212643097078947, 1.6638705301028494, 0.8536860218769649]#OPEN'"
"0xfd0e (64782)","b'[0.334149, 0.048200, 0.545974, -0.033528, -0.194849, 0.031707]#[-0.05429784954587617, -0.7896677982263398, 0.11809000954317267, -2.253114354578644, 0.10212760953207756, 1.6638737089633944, 0.8536827142723846]#OPEN'"
"0xfd21 (64801)","b'[0.334149, 0.048200, 0.545973, -0.033528, -0.194844, 0.031705]#[-0.054299798387707314, -0.7896677982263398, 0.11809167413659459, -2.2531150697619022, 0.10212771451616247, 1.6638698577630378, 0.8536823599823645]#OPEN'"
"0xfd3e (64830)","b'[0.334149, 0.048200, 0.545974, -0.033537, -0.194847, 0.031707]#[-0.05429784954587617, -0.7896677982263398, 0.11809046120437201, -2.2531133963321976, 0.10212704916301614, 1.6638712464884735, 0.8536921851135673]#OPEN'"
"0xfd48 (64840)","b'[0.334148, 0.048199, 0.545975, -0.033526, -0.194848, 0.031705]#[-0.054299798387707314, -0.7896711390980503, 0.11809000081026291, -2.253115069874959, 0.10212739923985509, 1.6638705305335229, 0.8536793024042071]#OPEN'"
"0xfd56 (64854)","b'[0.334149, 0.048197, 0.545975, -0.033535, -0.194851, 0.031705]#[-0.054299798387707314, -0.789669468662195, 0.11808665990603742, -2.253115097347053, 0.10212277917550715, 1.663874768601526, 0.853685690449223]#OPEN'"
"0xfd70 (64880)","b'[0.334149, 0.048199, 0.545974, -0.033530, -0.194848, 0.031707]#[-0.05429784954587617, -0.789669468662195, 0.1180884092588406, -2.253114850093972, 0.10212693201667755, 1.663871242126726, 0.8536834132972593]#OPEN'"
"0xfd79 (64889)","b'[0.334149, 0.048199, 0.545973, -0.033532, -0.194845, 0.031706]#[-0.054299798387707314, -0.7896677982263398, 0.11809000077373284, -2.253117046188838, 0.10212695758869855, 1.6638723074692212, 0.8536847589352005]#OPEN'"
"0xfd83 (64899)","b'[0.334149, 0.048201, 0.545975, -0.033527, -0.194848, 0.031707]#[-0.05429784954587617, -0.7896677953374087, 0.118090697966821, -2.25311167404442, 0.10212837548683604, 1.663870530533597, 0.8536827176941371]#OPEN'"
"0xfd8f (64911)","b'[0.334149, 0.048198, 0.545972, -0.033540, -0.194841, 0.031708]#[-0.05430146882356258, -0.7896677982263398, 0.11808912842522498, -2.2531184693381636, 0.10212775246667839, 1.663870570748413, 0.8536900590612642]#OPEN'"
"0xfd97 (64919)","b'[0.334149, 0.048201, 0.545974, -0.033532, -0.194848, 0.031708]#[-0.05429617911002091, -0.7896677982263398, 0.11809000088199756, -2.2531131795101724, 0.10212821972136368, 1.6638716332936427, 0.8536887204758936]#OPEN'"
"0xfdb0 (64944)","b'[0.334150, 0.048198, 0.545975, -0.033537, -0.194849, 0.031711]#[-0.054299798387707314, -0.7896658493845087, 0.1180851724687292, -2.2531104595808853, 0.1021272924704433, 1.6638719543641574, 0.8536860018298565]#OPEN'"
"0xfdb3 (64947)","b'[0.334148, 0.048203, 0.545974, -0.033521, -0.194846, 0.031704]#[-0.054292559832334504, -0.789669468662195, 0.11809433034143753, -2.2531148178917104, 0.10212775215887183, 1.663869831592488, 0.853685530202203]#OPEN'"
"0xfdca (64970)","b'[0.334149, 0.048197, 0.545974, -0.033531, -0.194844, 0.031707]#[-0.05430146882351308, -0.7896658493845087, 0.1180866599020205, -2.253113341438262, 0.10212656887364147, 1.6638698179728832, 0.8536801195509054]#OPEN'"
"0xfdd2 (64978)","b'[0.334149, 0.048201, 0.545975, -0.033527, -0.194848, 0.031705]#[-0.05429784954587617, -0.7896677982263398, 0.11809213460020336, -2.2531117432354795, 0.10212776578922192, 1.663869948791708, 0.8536838885762874]#OPEN'"
"0xfde8 (65000)","b'[0.334149, 0.048198, 0.545974, -0.033540, -0.194849, 0.031710]#[-0.05430146882356258, -0.789669468662195, 0.11808840926285022, -2.253117045837159, 0.10212833811724488, 1.6638747686015232, 0.8536899002541259]#OPEN'"
"0xfdf2 (65010)","b'[0.334149, 0.048200, 0.545974, -0.033530, -0.194846, 0.031709]#[-0.05429617911002091, -0.7896677985473322, 0.11808906790788051, -2.2531150942946008, 0.10212908967788074, 1.663872301764032, 0.8536861344955027]#OPEN'"
"0xfdf3 (65011)","b'[0.334148, 0.048201, 0.545972, -0.033528, -0.194844, 0.031707]#[-0.054294508674165645, -0.7896694686582321, 0.11809000077417652, -2.253118634169308, 0.10212776092312369, 1.6638719542086333, 0.8536866305046267]#OPEN'"
