2022-03-11 12:07:41.381771,2022-03-11 12:07:41.381422,0.000349,255
2022-03-11 12:07:41.408498,2022-03-11 12:07:41.408199,0.000299,255
2022-03-11 12:07:41.489465,2022-03-11 12:07:41.489190,0.000275,255
2022-03-11 12:07:41.516510,2022-03-11 12:07:41.516195,0.000315,254
2022-03-11 12:07:41.543590,2022-03-11 12:07:41.543283,0.000307,255
2022-03-11 12:07:41.570527,2022-03-11 12:07:41.570184,0.000343,253
2022-03-11 12:07:41.596582,2022-03-11 12:07:41.596269,0.000313,255
2022-03-11 12:07:41.622683,2022-03-11 12:07:41.622338,0.000345,256
2022-03-11 12:07:41.649637,2022-03-11 12:07:41.649293,0.000344,254
2022-03-11 12:07:41.676549,2022-03-11 12:07:41.676253,0.000296,254
2022-03-11 12:07:41.703606,2022-03-11 12:07:41.703247,0.000359,254
2022-03-11 12:07:41.811669,2022-03-11 12:07:41.811311,0.000358,255
2022-03-11 12:07:41.838488,2022-03-11 12:07:41.838145,0.000343,256
2022-03-11 12:07:41.865695,2022-03-11 12:07:41.865351,0.000344,254
2022-03-11 12:07:41.892487,2022-03-11 12:07:41.892135,0.000352,255
2022-03-11 12:07:41.919488,2022-03-11 12:07:41.919205,0.000283,256
2022-03-11 12:07:41.945492,2022-03-11 12:07:41.945192,0.000300,256
2022-03-11 12:07:41.999573,2022-03-11 12:07:41.999226,0.000347,253
2022-03-11 12:07:42.026524,2022-03-11 12:07:42.026175,0.000349,251
2022-03-11 12:07:42.080572,2022-03-11 12:07:42.080270,0.000302,254
2022-03-11 12:07:42.107563,2022-03-11 12:07:42.107258,0.000305,255
2022-03-11 12:07:42.134692,2022-03-11 12:07:42.134328,0.000364,254
2022-03-11 12:07:42.161553,2022-03-11 12:07:42.161271,0.000282,256
2022-03-11 12:07:42.242611,2022-03-11 12:07:42.242253,0.000358,252
2022-03-11 12:07:42.296535,2022-03-11 12:07:42.296181,0.000354,255
2022-03-11 12:07:42.323501,2022-03-11 12:07:42.323209,0.000292,254
2022-03-11 12:07:42.404585,2022-03-11 12:07:42.404272,0.000313,257
2022-03-11 12:07:42.431644,2022-03-11 12:07:42.431295,0.000349,254
2022-03-11 12:07:42.458665,2022-03-11 12:07:42.458311,0.000354,256
2022-03-11 12:07:42.566552,2022-03-11 12:07:42.566207,0.000345,255
2022-03-11 12:07:42.593637,2022-03-11 12:07:42.593279,0.000358,253
2022-03-11 12:07:42.620545,2022-03-11 12:07:42.620238,0.000307,254
2022-03-11 12:07:42.673618,2022-03-11 12:07:42.673308,0.000310,255
2022-03-11 12:07:42.699454,2022-03-11 12:07:42.699108,0.000346,256
2022-03-11 12:07:42.726620,2022-03-11 12:07:42.726272,0.000348,255
2022-03-11 12:07:42.753527,2022-03-11 12:07:42.753215,0.000312,254
2022-03-11 12:07:42.780579,2022-03-11 12:07:42.780268,0.000311,253
2022-03-11 12:07:42.807617,2022-03-11 12:07:42.807258,0.000359,255
2022-03-11 12:07:42.861650,2022-03-11 12:07:42.861316,0.000334,256
2022-03-11 12:07:42.888521,2022-03-11 12:07:42.888227,0.000294,255
2022-03-11 12:07:42.915545,2022-03-11 12:07:42.915182,0.000363,255
2022-03-11 12:07:42.969534,2022-03-11 12:07:42.969229,0.000305,255
2022-03-11 12:07:42.996579,2022-03-11 12:07:42.996277,0.000302,254
2022-03-11 12:07:43.023625,2022-03-11 12:07:43.023283,0.000342,256
2022-03-11 12:07:43.077628,2022-03-11 12:07:43.077272,0.000356,254
2022-03-11 12:07:43.104600,2022-03-11 12:07:43.104260,0.000340,255
2022-03-11 12:07:43.130786,2022-03-11 12:07:43.130430,0.000356,254
2022-03-11 12:07:43.183652,2022-03-11 12:07:43.183291,0.000361,251
2022-03-11 12:07:43.210541,2022-03-11 12:07:43.210188,0.000353,255
2022-03-11 12:07:43.237512,2022-03-11 12:07:43.237166,0.000346,254
2022-03-11 12:07:43.264520,2022-03-11 12:07:43.264207,0.000313,253
2022-03-11 12:07:43.319511,2022-03-11 12:07:43.319197,0.000314,255
2022-03-11 12:07:43.346593,2022-03-11 12:07:43.346283,0.000310,254
2022-03-11 12:07:43.373615,2022-03-11 12:07:43.373268,0.000347,254
2022-03-11 12:07:43.400441,2022-03-11 12:07:43.400096,0.000345,252
2022-03-11 12:07:43.454636,2022-03-11 12:07:43.454278,0.000358,252
2022-03-11 12:07:43.481637,2022-03-11 12:07:43.481291,0.000346,257
2022-03-11 12:07:43.508576,2022-03-11 12:07:43.508266,0.000310,254
2022-03-11 12:07:43.535618,2022-03-11 12:07:43.535278,0.000340,252
2022-03-11 12:07:43.589569,2022-03-11 12:07:43.589264,0.000305,255
2022-03-11 12:07:43.616597,2022-03-11 12:07:43.616296,0.000301,255
2022-03-11 12:07:43.643692,2022-03-11 12:07:43.643346,0.000346,253
2022-03-11 12:07:43.697499,2022-03-11 12:07:43.697196,0.000303,254
