"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time since previous frame"
"39","2022-03-11 12:07:41,676553857","192.168.2.10","192.168.2.6","UDP","0x1848 (6216)","254","0.026906172"
"40","2022-03-11 12:07:41,703576075","192.168.2.10","192.168.2.16","UDP","0x1457 (5207)","254","0.027050153"
"41","2022-03-11 12:07:41,703606926","192.168.2.10","192.168.2.8","UDP","0x62f9 (25337)","254","0.027057563"
"42","2022-03-11 12:07:41,703613068","192.168.2.10","192.168.2.6","UDP","0x1856 (6230)","254","0.027059211"
"43","2022-03-11 12:07:41,730604910","192.168.2.10","192.168.2.16","UDP","0x1461 (5217)","255","0.027028835"
"44","2022-03-11 12:07:41,730674016","192.168.2.10","192.168.2.8","UDP","0x6306 (25350)","255","0.027067090"
"45","2022-03-11 12:07:41,730680354","192.168.2.10","192.168.2.6","UDP","0x1867 (6247)","255","0.027067286"
"46","2022-03-11 12:07:41,757649872","192.168.2.10","192.168.2.16","UDP","0x1469 (5225)","255","0.027044962"
"47","2022-03-11 12:07:41,757668679","192.168.2.10","192.168.2.8","UDP","0x631f (25375)","255","0.026994663"
"48","2022-03-11 12:07:41,757680394","192.168.2.10","192.168.2.6","UDP","0x1868 (6248)","255","0.027000040"
"49","2022-03-11 12:07:41,784508531","192.168.2.10","192.168.2.16","UDP","0x1480 (5248)","257","0.026858659"
"50","2022-03-11 12:07:41,784516540","192.168.2.10","192.168.2.8","UDP","0x6332 (25394)","257","0.026847861"
"51","2022-03-11 12:07:41,784520653","192.168.2.10","192.168.2.6","UDP","0x1878 (6264)","257","0.026840259"
"52","2022-03-11 12:07:41,811645162","192.168.2.10","192.168.2.16","UDP","0x1490 (5264)","255","0.027136631"
"53","2022-03-11 12:07:41,811669494","192.168.2.10","192.168.2.8","UDP","0x6343 (25411)","255","0.027152954"
"54","2022-03-11 12:07:41,811673953","192.168.2.10","192.168.2.6","UDP","0x187a (6266)","255","0.027153300"
"55","2022-03-11 12:07:41,838480303","192.168.2.10","192.168.2.16","UDP","0x14a9 (5289)","256","0.026835141"
"56","2022-03-11 12:07:41,838488822","192.168.2.10","192.168.2.8","UDP","0x635d (25437)","256","0.026819328"
"57","2022-03-11 12:07:41,838493034","192.168.2.10","192.168.2.6","UDP","0x1887 (6279)","256","0.026819081"
"58","2022-03-11 12:07:41,865676175","192.168.2.10","192.168.2.16","UDP","0x14ac (5292)","254","0.027195872"
"59","2022-03-11 12:07:41,865695706","192.168.2.10","192.168.2.8","UDP","0x6367 (25447)","254","0.027206884"
"60","2022-03-11 12:07:41,865707808","192.168.2.10","192.168.2.6","UDP","0x189c (6300)","254","0.027214774"
"61","2022-03-11 12:07:41,892479849","192.168.2.10","192.168.2.16","UDP","0x14b6 (5302)","255","0.026803674"
"62","2022-03-11 12:07:41,892487100","192.168.2.10","192.168.2.8","UDP","0x636b (25451)","255","0.026791394"
"63","2022-03-11 12:07:41,892491394","192.168.2.10","192.168.2.6","UDP","0x18a7 (6311)","255","0.026783586"
"64","2022-03-11 12:07:41,919480476","192.168.2.10","192.168.2.16","UDP","0x14cf (5327)","256","0.027000627"
"65","2022-03-11 12:07:41,919488687","192.168.2.10","192.168.2.8","UDP","0x637a (25466)","256","0.027001587"
"66","2022-03-11 12:07:41,919492694","192.168.2.10","192.168.2.6","UDP","0x18a9 (6313)","256","0.027001300"
"67","2022-03-11 12:07:41,945485178","192.168.2.10","192.168.2.16","UDP","0x14d6 (5334)","256","0.026004702"
"68","2022-03-11 12:07:41,945492868","192.168.2.10","192.168.2.8","UDP","0x6385 (25477)","256","0.026004181"
"69","2022-03-11 12:07:41,945497450","192.168.2.10","192.168.2.6","UDP","0x18bb (6331)","256","0.026004756"
"70","2022-03-11 12:07:41,972569668","192.168.2.10","192.168.2.16","UDP","0x14ef (5359)","256","0.027084490"
"71","2022-03-11 12:07:41,972579269","192.168.2.10","192.168.2.8","UDP","0x6397 (25495)","256","0.027086401"
"72","2022-03-11 12:07:41,972583066","192.168.2.10","192.168.2.6","UDP","0x18c8 (6344)","256","0.027085616"
"73","2022-03-11 12:07:41,999563961","192.168.2.10","192.168.2.16","UDP","0x1500 (5376)","253","0.026994293"
"74","2022-03-11 12:07:41,999573404","192.168.2.10","192.168.2.8","UDP","0x639c (25500)","253","0.026994135"
"75","2022-03-11 12:07:41,999577689","192.168.2.10","192.168.2.6","UDP","0x18d7 (6359)","253","0.026994623"
"76","2022-03-11 12:07:42,026516611","192.168.2.10","192.168.2.16","UDP","0x1511 (5393)","251","0.026952650"
"77","2022-03-11 12:07:42,026524453","192.168.2.10","192.168.2.8","UDP","0x63a6 (25510)","251","0.026951049"
"78","2022-03-11 12:07:42,026529038","192.168.2.10","192.168.2.6","UDP","0x18e3 (6371)","251","0.026951349"
"79","2022-03-11 12:07:42,053526073","192.168.2.10","192.168.2.16","UDP","0x1527 (5415)","253","0.027009462"
"80","2022-03-11 12:07:42,053534262","192.168.2.10","192.168.2.8","UDP","0x63af (25519)","253","0.027009809"
"81","2022-03-11 12:07:42,053538720","192.168.2.10","192.168.2.6","UDP","0x18e5 (6373)","253","0.027009682"
"82","2022-03-11 12:07:42,080563892","192.168.2.10","192.168.2.16","UDP","0x1537 (5431)","254","0.027037819"
"83","2022-03-11 12:07:42,080572664","192.168.2.10","192.168.2.8","UDP","0x63b1 (25521)","254","0.027038402"
"84","2022-03-11 12:07:42,080576516","192.168.2.10","192.168.2.6","UDP","0x18f8 (6392)","254","0.027037796"
"85","2022-03-11 12:07:42,103577739","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","307","0.000000000"
"86","2022-03-11 12:07:42,107542618","192.168.2.10","192.168.2.16","UDP","0x1548 (5448)","255","0.026978726"
"87","2022-03-11 12:07:42,107563753","192.168.2.10","192.168.2.8","UDP","0x63b5 (25525)","255","0.026991089"
"88","2022-03-11 12:07:42,107583564","192.168.2.10","192.168.2.6","UDP","0x18f9 (6393)","255","0.027007048"
"89","2022-03-11 12:07:42,134673746","192.168.2.10","192.168.2.16","UDP","0x154a (5450)","254","0.027131128"
"90","2022-03-11 12:07:42,134692191","192.168.2.10","192.168.2.8","UDP","0x63b8 (25528)","254","0.027128438"
"91","2022-03-11 12:07:42,134702969","192.168.2.10","192.168.2.6","UDP","0x18fa (6394)","254","0.027119405"
"92","2022-03-11 12:07:42,161542987","192.168.2.10","192.168.2.16","UDP","0x1551 (5457)","256","0.026869241"
"93","2022-03-11 12:07:42,161553318","192.168.2.10","192.168.2.8","UDP","0x63bb (25531)","256","0.026861127"
"94","2022-03-11 12:07:42,161557313","192.168.2.10","192.168.2.6","UDP","0x1913 (6419)","256","0.026854344"
"95","2022-03-11 12:07:42,188516475","192.168.2.10","192.168.2.16","UDP","0x155d (5469)","255","0.026973488"
"96","2022-03-11 12:07:42,188525381","192.168.2.10","192.168.2.8","UDP","0x63d3 (25555)","255","0.026972063"
"97","2022-03-11 12:07:42,188529579","192.168.2.10","192.168.2.6","UDP","0x191e (6430)","255","0.026972266"
"98","2022-03-11 12:07:42,207243183","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.103665444"
"99","2022-03-11 12:07:42,215503670","192.168.2.10","192.168.2.16","UDP","0x1570 (5488)","254","0.026987195"
"100","2022-03-11 12:07:42,215520660","192.168.2.10","192.168.2.8","UDP","0x63e9 (25577)","254","0.026995279"
"101","2022-03-11 12:07:42,215530961","192.168.2.10","192.168.2.6","UDP","0x1933 (6451)","254","0.027001382"
"102","2022-03-11 12:07:42,242592137","192.168.2.10","192.168.2.16","UDP","0x1589 (5513)","252","0.027088467"
"103","2022-03-11 12:07:42,242611263","192.168.2.10","192.168.2.8","UDP","0x63f1 (25585)","252","0.027090603"
"104","2022-03-11 12:07:42,242621589","192.168.2.10","192.168.2.6","UDP","0x1939 (6457)","252","0.027090628"
"105","2022-03-11 12:07:42,269642777","192.168.2.10","192.168.2.16","UDP","0x15a4 (5540)","256","0.027050640"
"106","2022-03-11 12:07:42,269661840","192.168.2.10","192.168.2.8","UDP","0x63f8 (25592)","256","0.027050577"
"107","2022-03-11 12:07:42,269672498","192.168.2.10","192.168.2.6","UDP","0x194f (6479)","256","0.027050909"
"108","2022-03-11 12:07:42,287209800","IntelCor_5e:71:f5","IntelCor_5e:72:3d","ARP","","42",""
"109","2022-03-11 12:07:42,287356126","IntelCor_5e:72:3d","IntelCor_5e:71:f5","ARP","","60",""
"110","2022-03-11 12:07:42,296519244","192.168.2.10","192.168.2.16","UDP","0x15bc (5564)","255","0.026876467"
"111","2022-03-11 12:07:42,296535623","192.168.2.10","192.168.2.8","UDP","0x63fe (25598)","255","0.026873783"
"112","2022-03-11 12:07:42,296546107","192.168.2.10","192.168.2.6","UDP","0x195b (6491)","255","0.026873609"
"113","2022-03-11 12:07:42,311210254","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","379","0.103967071"
"114","2022-03-11 12:07:42,323485021","192.168.2.10","192.168.2.16","UDP","0x15cc (5580)","254","0.026965777"
"115","2022-03-11 12:07:42,323501912","192.168.2.10","192.168.2.8","UDP","0x6407 (25607)","254","0.026966289"
"116","2022-03-11 12:07:42,323512344","192.168.2.10","192.168.2.6","UDP","0x1972 (6514)","254","0.026966237"
"117","2022-03-11 12:07:42,350596622","192.168.2.10","192.168.2.16","UDP","0x15d7 (5591)","254","0.027111601"
"118","2022-03-11 12:07:42,350606913","192.168.2.10","192.168.2.8","UDP","0x6409 (25609)","254","0.027105001"
"119","2022-03-11 12:07:42,350610987","192.168.2.10","192.168.2.6","UDP","0x1979 (6521)","254","0.027098643"
"120","2022-03-11 12:07:42,377604868","192.168.2.10","192.168.2.16","UDP","0x15ec (5612)","255","0.027008246"
"121","2022-03-11 12:07:42,377623571","192.168.2.10","192.168.2.8","UDP","0x6424 (25636)","255","0.027016658"
"122","2022-03-11 12:07:42,377633753","192.168.2.10","192.168.2.6","UDP","0x1986 (6534)","255","0.027022766"
"123","2022-03-11 12:07:42,404568087","192.168.2.10","192.168.2.16","UDP","0x1607 (5639)","257","0.026963219"
"124","2022-03-11 12:07:42,404585314","192.168.2.10","192.168.2.8","UDP","0x642f (25647)","257","0.026961743"
"125","2022-03-11 12:07:42,404595780","192.168.2.10","192.168.2.6","UDP","0x198f (6543)","257","0.026962027"
"126","2022-03-11 12:07:42,415283410","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.104073156"
"127","2022-03-11 12:07:42,431625187","192.168.2.10","192.168.2.16","UDP","0x160d (5645)","254","0.027057100"
"128","2022-03-11 12:07:42,431644027","192.168.2.10","192.168.2.8","UDP","0x6430 (25648)","254","0.027058713"
"129","2022-03-11 12:07:42,431654484","192.168.2.10","192.168.2.6","UDP","0x19a8 (6568)","254","0.027058704"
"130","2022-03-11 12:07:42,458646922","192.168.2.10","192.168.2.16","UDP","0x161a (5658)","256","0.027021735"
"131","2022-03-11 12:07:42,458665485","192.168.2.10","192.168.2.8","UDP","0x6445 (25669)","256","0.027021458"
"132","2022-03-11 12:07:42,458675820","192.168.2.10","192.168.2.6","UDP","0x19ae (6574)","256","0.027021336"
"133","2022-03-11 12:07:42,485516988","192.168.2.10","192.168.2.16","UDP","0x1626 (5670)","255","0.026870066"
"134","2022-03-11 12:07:42,485526875","192.168.2.10","192.168.2.8","UDP","0x6459 (25689)","255","0.026861390"
"135","2022-03-11 12:07:42,485530687","192.168.2.10","192.168.2.6","UDP","0x19c9 (6601)","255","0.026854867"
"136","2022-03-11 12:07:42,512524188","192.168.2.10","192.168.2.16","UDP","0x1634 (5684)","254","0.027007200"
"137","2022-03-11 12:07:42,512543442","192.168.2.10","192.168.2.8","UDP","0x645b (25691)","254","0.027016567"
"138","2022-03-11 12:07:42,512553911","192.168.2.10","192.168.2.6","UDP","0x19d6 (6614)","254","0.027023224"
"139","2022-03-11 12:07:42,519420007","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.104136597"
"140","2022-03-11 12:07:42,539495963","192.168.2.10","192.168.2.16","UDP","0x1635 (5685)","256","0.026971775"
"141","2022-03-11 12:07:42,539512480","192.168.2.10","192.168.2.8","UDP","0x6475 (25717)","256","0.026969038"
"142","2022-03-11 12:07:42,539522710","192.168.2.10","192.168.2.6","UDP","0x19e8 (6632)","256","0.026968799"
"143","2022-03-11 12:07:42,566542875","192.168.2.10","192.168.2.16","UDP","0x163a (5690)","255","0.027046912"
"144","2022-03-11 12:07:42,566552040","192.168.2.10","192.168.2.8","UDP","0x648e (25742)","255","0.027039560"
"145","2022-03-11 12:07:42,566556225","192.168.2.10","192.168.2.6","UDP","0x19f9 (6649)","255","0.027033515"
"146","2022-03-11 12:07:42,593618382","192.168.2.10","192.168.2.16","UDP","0x1655 (5717)","253","0.027075507"
"147","2022-03-11 12:07:42,593637155","192.168.2.10","192.168.2.8","UDP","0x64a4 (25764)","253","0.027085115"
"148","2022-03-11 12:07:42,593647477","192.168.2.10","192.168.2.6","UDP","0x1a09 (6665)","253","0.027091252"
"149","2022-03-11 12:07:42,620533175","192.168.2.10","192.168.2.16","UDP","0x165e (5726)","254","0.026914793"
"150","2022-03-11 12:07:42,620545370","192.168.2.10","192.168.2.8","UDP","0x64ba (25786)","254","0.026908215"
"151","2022-03-11 12:07:42,620550514","192.168.2.10","192.168.2.6","UDP","0x1a1b (6683)","254","0.026903037"
"152","2022-03-11 12:07:42,623161914","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","355","0.103741907"
"153","2022-03-11 12:07:42,646460707","192.168.2.10","192.168.2.16","UDP","0x1675 (5749)","257","0.025927532"
"154","2022-03-11 12:07:42,646470205","192.168.2.10","192.168.2.8","UDP","0x64d0 (25808)","257","0.025924835"
"155","2022-03-11 12:07:42,646474579","192.168.2.10","192.168.2.6","UDP","0x1a25 (6693)","257","0.025924065"
"156","2022-03-11 12:07:42,673600940","192.168.2.10","192.168.2.16","UDP","0x1690 (5776)","255","0.027140233"
"157","2022-03-11 12:07:42,673618217","192.168.2.10","192.168.2.8","UDP","0x64e5 (25829)","255","0.027148012"
"158","2022-03-11 12:07:42,673628607","192.168.2.10","192.168.2.6","UDP","0x1a2a (6698)","255","0.027154028"
"159","2022-03-11 12:07:42,699443849","192.168.2.10","192.168.2.16","UDP","0x169a (5786)","256","0.025842909"
"160","2022-03-11 12:07:42,699454375","192.168.2.10","192.168.2.8","UDP","0x64f6 (25846)","256","0.025836158"
"161","2022-03-11 12:07:42,699459722","192.168.2.10","192.168.2.6","UDP","0x1a3a (6714)","256","0.025831115"
"162","2022-03-11 12:07:42,726601891","192.168.2.10","192.168.2.16","UDP","0x169e (5790)","255","0.027158042"
"163","2022-03-11 12:07:42,726620805","192.168.2.10","192.168.2.8","UDP","0x6500 (25856)","255","0.027166430"
"164","2022-03-11 12:07:42,726631749","192.168.2.10","192.168.2.6","UDP","0x1a4b (6731)","255","0.027172027"
"165","2022-03-11 12:07:42,727311426","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","387","0.104149512"
"166","2022-03-11 12:07:42,753510457","192.168.2.10","192.168.2.16","UDP","0x16a6 (5798)","254","0.026908566"
"167","2022-03-11 12:07:42,753527708","192.168.2.10","192.168.2.8","UDP","0x6503 (25859)","254","0.026906903"
"168","2022-03-11 12:07:42,753537937","192.168.2.10","192.168.2.6","UDP","0x1a51 (6737)","254","0.026906188"
"169","2022-03-11 12:07:42,780561928","192.168.2.10","192.168.2.16","UDP","0x16b2 (5810)","253","0.027051471"
"170","2022-03-11 12:07:42,780579747","192.168.2.10","192.168.2.8","UDP","0x6514 (25876)","253","0.027052039"
"171","2022-03-11 12:07:42,780589816","192.168.2.10","192.168.2.6","UDP","0x1a60 (6752)","253","0.027051879"
"172","2022-03-11 12:07:42,807597673","192.168.2.10","192.168.2.16","UDP","0x16bc (5820)","255","0.027035745"
"173","2022-03-11 12:07:42,807617052","192.168.2.10","192.168.2.8","UDP","0x6517 (25879)","255","0.027037305"
"174","2022-03-11 12:07:42,807627828","192.168.2.10","192.168.2.6","UDP","0x1a75 (6773)","255","0.027038012"
"175","2022-03-11 12:07:42,831396095","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.104084669"
"176","2022-03-11 12:07:42,834627402","192.168.2.10","192.168.2.16","UDP","0x16c2 (5826)","256","0.027029729"
"177","2022-03-11 12:07:42,834695838","192.168.2.10","192.168.2.8","UDP","0x651a (25882)","256","0.027078786"
"178","2022-03-11 12:07:42,834700336","192.168.2.10","192.168.2.6","UDP","0x1a86 (6790)","256","0.027072508"
"179","2022-03-11 12:07:42,861630160","192.168.2.10","192.168.2.16","UDP","0x16c5 (5829)","256","0.027002758"
"180","2022-03-11 12:07:42,861650130","192.168.2.10","192.168.2.8","UDP","0x6535 (25909)","256","0.026954292"
"181","2022-03-11 12:07:42,861661212","192.168.2.10","192.168.2.6","UDP","0x1a9e (6814)","256","0.026960876"
"182","2022-03-11 12:07:42,888504291","192.168.2.10","192.168.2.16","UDP","0x16c7 (5831)","255","0.026874131"
"183","2022-03-11 12:07:42,888521433","192.168.2.10","192.168.2.8","UDP","0x6542 (25922)","255","0.026871303"
"184","2022-03-11 12:07:42,888531705","192.168.2.10","192.168.2.6","UDP","0x1ab7 (6839)","255","0.026870493"
"185","2022-03-11 12:07:42,915528812","192.168.2.10","192.168.2.16","UDP","0x16d7 (5847)","255","0.027024521"
"186","2022-03-11 12:07:42,915545273","192.168.2.10","192.168.2.8","UDP","0x6543 (25923)","255","0.027023840"
"187","2022-03-11 12:07:42,915555486","192.168.2.10","192.168.2.6","UDP","0x1acb (6859)","255","0.027023781"
"188","2022-03-11 12:07:42,935201894","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","375","0.103805799"
"189","2022-03-11 12:07:42,942621383","192.168.2.10","192.168.2.16","UDP","0x16da (5850)","256","0.027092571"
"190","2022-03-11 12:07:42,942641013","192.168.2.10","192.168.2.8","UDP","0x6545 (25925)","256","0.027095740"
"191","2022-03-11 12:07:42,942651439","192.168.2.10","192.168.2.6","UDP","0x1ada (6874)","256","0.027095953"
"192","2022-03-11 12:07:42,969519126","192.168.2.10","192.168.2.16","UDP","0x16ea (5866)","255","0.026897743"
"193","2022-03-11 12:07:42,969534789","192.168.2.10","192.168.2.8","UDP","0x654e (25934)","255","0.026893776"
"194","2022-03-11 12:07:42,969544921","192.168.2.10","192.168.2.6","UDP","0x1ade (6878)","255","0.026893482"
"195","2022-03-11 12:07:42,996569692","192.168.2.10","192.168.2.16","UDP","0x16fc (5884)","254","0.027050566"
"196","2022-03-11 12:07:42,996579997","192.168.2.10","192.168.2.8","UDP","0x655f (25951)","254","0.027045208"
"197","2022-03-11 12:07:42,996584390","192.168.2.10","192.168.2.6","UDP","0x1af0 (6896)","254","0.027039469"
"198","2022-03-11 12:07:43,023606267","192.168.2.10","192.168.2.16","UDP","0x1703 (5891)","256","0.027036575"
"199","2022-03-11 12:07:43,023625849","192.168.2.10","192.168.2.8","UDP","0x6575 (25973)","256","0.027045852"
"200","2022-03-11 12:07:43,023636633","192.168.2.10","192.168.2.6","UDP","0x1aff (6911)","256","0.027052243"
"201","2022-03-11 12:07:43,039308254","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","369","0.104106360"
"202","2022-03-11 12:07:43,050615643","192.168.2.10","192.168.2.16","UDP","0x171c (5916)","256","0.027009376"
"203","2022-03-11 12:07:43,050634803","192.168.2.10","192.168.2.8","UDP","0x6590 (26000)","256","0.027008954"
"204","2022-03-11 12:07:43,050645264","192.168.2.10","192.168.2.6","UDP","0x1b13 (6931)","256","0.027008631"
"205","2022-03-11 12:07:43,077609502","192.168.2.10","192.168.2.16","UDP","0x1735 (5941)","254","0.026993859"
"206","2022-03-11 12:07:43,077628578","192.168.2.10","192.168.2.8","UDP","0x659b (26011)","254","0.026993775"
"207","2022-03-11 12:07:43,077639161","192.168.2.10","192.168.2.6","UDP","0x1b2b (6955)","254","0.026993897"
"208","2022-03-11 12:07:43,104588936","192.168.2.10","192.168.2.16","UDP","0x1746 (5958)","255","0.026979434"
"209","2022-03-11 12:07:43,104600189","192.168.2.10","192.168.2.8","UDP","0x65b6 (26038)","255","0.026971611"
"210","2022-03-11 12:07:43,104604707","192.168.2.10","192.168.2.6","UDP","0x1b32 (6962)","255","0.026965546"
"211","2022-03-11 12:07:43,130776264","192.168.2.10","192.168.2.16","UDP","0x174d (5965)","254","0.026187328"
"212","2022-03-11 12:07:43,130786524","192.168.2.10","192.168.2.8","UDP","0x65bb (26043)","254","0.026186335"
"213","2022-03-11 12:07:43,130791352","192.168.2.10","192.168.2.6","UDP","0x1b44 (6980)","254","0.026186645"
"214","2022-03-11 12:07:43,143448738","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","316","0.104140484"
"215","2022-03-11 12:07:43,157544680","192.168.2.10","192.168.2.16","UDP","0x1762 (5986)","255","0.026768416"
"216","2022-03-11 12:07:43,157554565","192.168.2.10","192.168.2.8","UDP","0x65cb (26059)","255","0.026768041"
"217","2022-03-11 12:07:43,157558543","192.168.2.10","192.168.2.6","UDP","0x1b53 (6995)","255","0.026767191"
"218","2022-03-11 12:07:43,183636082","192.168.2.10","192.168.2.16","UDP","0x1768 (5992)","251","0.026091402"
"219","2022-03-11 12:07:43,183652795","192.168.2.10","192.168.2.8","UDP","0x65e5 (26085)","251","0.026098230"
"220","2022-03-11 12:07:43,183663559","192.168.2.10","192.168.2.6","UDP","0x1b55 (6997)","251","0.026105016"
"221","2022-03-11 12:07:43,210520884","192.168.2.10","192.168.2.16","UDP","0x177b (6011)","255","0.026884802"
"222","2022-03-11 12:07:43,210541017","192.168.2.10","192.168.2.8","UDP","0x65ee (26094)","255","0.026888222"
"223","2022-03-11 12:07:43,210551914","192.168.2.10","192.168.2.6","UDP","0x1b61 (7009)","255","0.026888355"
"224","2022-03-11 12:07:43,237502881","192.168.2.10","192.168.2.16","UDP","0x1784 (6020)","254","0.026981997"
"225","2022-03-11 12:07:43,237512876","192.168.2.10","192.168.2.8","UDP","0x65fd (26109)","254","0.026971859"
"226","2022-03-11 12:07:43,237516949","192.168.2.10","192.168.2.6","UDP","0x1b74 (7028)","254","0.026965035"
"227","2022-03-11 12:07:43,247168825","192.168.2.1","239.255.255.250","SSDP","0x0000 (0)","371","0.103720087"
"228","2022-03-11 12:07:43,264503918","192.168.2.10","192.168.2.16","UDP","0x1797 (6039)","253","0.027001037"
"229","2022-03-11 12:07:43,264520855","192.168.2.10","192.168.2.8","UDP","0x660c (26124)","253","0.027007979"
"230","2022-03-11 12:07:43,264531159","192.168.2.10","192.168.2.6","UDP","0x1b81 (7041)","253","0.027014210"
"231","2022-03-11 12:07:43,293096686","192.168.2.10","192.168.2.16","UDP","0x179f (6047)","255","0.028592768"
"232","2022-03-11 12:07:43,293115447","192.168.2.10","192.168.2.8","UDP","0x660f (26127)","255","0.028594592"
"233","2022-03-11 12:07:43,293125733","192.168.2.10","192.168.2.6","UDP","0x1b9a (7066)","255","0.028594574"
"234","2022-03-11 12:07:43,319495186","192.168.2.10","192.168.2.16","UDP","0x17ba (6074)","255","0.026398500"
"235","2022-03-11 12:07:43,319511769","192.168.2.10","192.168.2.8","UDP","0x6615 (26133)","255","0.026396322"
