2022-03-11 10:56:40.395083,2022-03-11 10:56:40.394940,0.000143,254
2022-03-11 10:56:40.499245,2022-03-11 10:56:40.499091,0.000154,251
2022-03-11 10:56:40.525958,2022-03-11 10:56:40.525804,0.000154,252
2022-03-11 10:56:40.551872,2022-03-11 10:56:40.551719,0.000153,252
2022-03-11 10:56:40.577930,2022-03-11 10:56:40.577853,0.000077,252
2022-03-11 10:56:40.603983,2022-03-11 10:56:40.603830,0.000153,251
2022-03-11 10:56:40.629945,2022-03-11 10:56:40.629785,0.000160,252
2022-03-11 10:56:40.682148,2022-03-11 10:56:40.681997,0.000151,251
2022-03-11 10:56:40.707903,2022-03-11 10:56:40.707760,0.000143,253
2022-03-11 10:56:40.734028,2022-03-11 10:56:40.733877,0.000151,252
2022-03-11 10:56:40.759971,2022-03-11 10:56:40.759821,0.000150,253
2022-03-11 10:56:40.785979,2022-03-11 10:56:40.785816,0.000163,253
2022-03-11 10:56:40.811993,2022-03-11 10:56:40.811830,0.000163,253
2022-03-11 10:56:40.837867,2022-03-11 10:56:40.837714,0.000153,251
2022-03-11 10:56:40.864003,2022-03-11 10:56:40.863894,0.000109,250
2022-03-11 10:56:40.889981,2022-03-11 10:56:40.889832,0.000149,251
2022-03-11 10:56:40.915983,2022-03-11 10:56:40.915834,0.000149,249
2022-03-11 10:56:40.967983,2022-03-11 10:56:40.967823,0.000160,252
2022-03-11 10:56:40.994007,2022-03-11 10:56:40.993859,0.000148,252
2022-03-11 10:56:41.019980,2022-03-11 10:56:41.019825,0.000155,253
2022-03-11 10:56:41.045924,2022-03-11 10:56:41.045769,0.000155,253
2022-03-11 10:56:41.071954,2022-03-11 10:56:41.071805,0.000149,253
2022-03-11 10:56:41.123914,2022-03-11 10:56:41.123770,0.000144,253
2022-03-11 10:56:41.175908,2022-03-11 10:56:41.175753,0.000155,252
2022-03-11 10:56:41.201954,2022-03-11 10:56:41.201798,0.000156,251
2022-03-11 10:56:41.227984,2022-03-11 10:56:41.227829,0.000155,253
2022-03-11 10:56:41.253961,2022-03-11 10:56:41.253805,0.000156,252
2022-03-11 10:56:41.279953,2022-03-11 10:56:41.279795,0.000158,253
2022-03-11 10:56:41.306152,2022-03-11 10:56:41.305996,0.000156,250
2022-03-11 10:56:41.332889,2022-03-11 10:56:41.332741,0.000148,248
2022-03-11 10:56:41.358898,2022-03-11 10:56:41.358751,0.000147,251
2022-03-11 10:56:41.384923,2022-03-11 10:56:41.384771,0.000152,252
2022-03-11 10:56:41.410925,2022-03-11 10:56:41.410776,0.000149,253
2022-03-11 10:56:41.436958,2022-03-11 10:56:41.436804,0.000154,249
2022-03-11 10:56:41.462895,2022-03-11 10:56:41.462749,0.000146,253
2022-03-11 10:56:41.488925,2022-03-11 10:56:41.488785,0.000140,253
2022-03-11 10:56:41.514964,2022-03-11 10:56:41.514811,0.000153,253
2022-03-11 10:56:41.542938,2022-03-11 10:56:41.542780,0.000158,253
2022-03-11 10:56:41.568974,2022-03-11 10:56:41.568828,0.000146,253
2022-03-11 10:56:41.594958,2022-03-11 10:56:41.594798,0.000160,251
2022-03-11 10:56:41.621286,2022-03-11 10:56:41.621174,0.000112,253
2022-03-11 10:56:41.647954,2022-03-11 10:56:41.647803,0.000151,250
2022-03-11 10:56:41.673979,2022-03-11 10:56:41.673829,0.000150,253
2022-03-11 10:56:41.701593,2022-03-11 10:56:41.701452,0.000141,252
2022-03-11 10:56:41.727955,2022-03-11 10:56:41.727805,0.000150,254
2022-03-11 10:56:41.753972,2022-03-11 10:56:41.753820,0.000152,252
2022-03-11 10:56:41.783010,2022-03-11 10:56:41.782858,0.000152,253
2022-03-11 10:56:41.808939,2022-03-11 10:56:41.808794,0.000145,252
2022-03-11 10:56:41.834959,2022-03-11 10:56:41.834811,0.000148,252
2022-03-11 10:56:41.913035,2022-03-11 10:56:41.912888,0.000147,252
2022-03-11 10:56:41.943033,2022-03-11 10:56:41.942881,0.000152,252
2022-03-11 10:56:41.968911,2022-03-11 10:56:41.968771,0.000140,253
2022-03-11 10:56:41.994959,2022-03-11 10:56:41.994812,0.000147,252
2022-03-11 10:56:42.023029,2022-03-11 10:56:42.022878,0.000151,253
2022-03-11 10:56:42.048878,2022-03-11 10:56:42.048727,0.000151,251
2022-03-11 10:56:42.074958,2022-03-11 10:56:42.074799,0.000159,251
2022-03-11 10:56:42.100946,2022-03-11 10:56:42.100789,0.000157,252
2022-03-11 10:56:42.126913,2022-03-11 10:56:42.126771,0.000142,251
2022-03-11 10:56:42.152885,2022-03-11 10:56:42.152750,0.000135,254
2022-03-11 10:56:42.178936,2022-03-11 10:56:42.178791,0.000145,250
2022-03-11 10:56:42.204922,2022-03-11 10:56:42.204781,0.000141,251
2022-03-11 10:56:42.257465,2022-03-11 10:56:42.257368,0.000097,251
2022-03-11 10:56:42.283893,2022-03-11 10:56:42.283751,0.000142,251
2022-03-11 10:56:42.309998,2022-03-11 10:56:42.309863,0.000135,253
2022-03-11 10:56:42.335986,2022-03-11 10:56:42.335843,0.000143,254
2022-03-11 10:56:42.361984,2022-03-11 10:56:42.361837,0.000147,252
2022-03-11 10:56:42.387892,2022-03-11 10:56:42.387748,0.000144,254
2022-03-11 10:56:42.440868,2022-03-11 10:56:42.440714,0.000154,254
2022-03-11 10:56:42.466935,2022-03-11 10:56:42.466784,0.000151,254
2022-03-11 10:56:42.518919,2022-03-11 10:56:42.518766,0.000153,253
2022-03-11 10:56:42.545070,2022-03-11 10:56:42.544921,0.000149,253
2022-03-11 10:56:42.570915,2022-03-11 10:56:42.570751,0.000164,253
2022-03-11 10:56:42.596876,2022-03-11 10:56:42.596724,0.000152,251
2022-03-11 10:56:42.622940,2022-03-11 10:56:42.622790,0.000150,253
2022-03-11 10:56:42.648949,2022-03-11 10:56:42.648789,0.000160,249
2022-03-11 10:56:42.674937,2022-03-11 10:56:42.674789,0.000148,252
2022-03-11 10:56:42.700961,2022-03-11 10:56:42.700813,0.000148,251
2022-03-11 10:56:42.726858,2022-03-11 10:56:42.726717,0.000141,252
2022-03-11 10:56:42.752888,2022-03-11 10:56:42.752740,0.000148,250
2022-03-11 10:56:42.778936,2022-03-11 10:56:42.778778,0.000158,253
2022-03-11 10:56:42.830962,2022-03-11 10:56:42.830811,0.000151,252
2022-03-11 10:56:42.856931,2022-03-11 10:56:42.856783,0.000148,252
2022-03-11 10:56:42.883233,2022-03-11 10:56:42.883113,0.000120,252
2022-03-11 10:56:42.909882,2022-03-11 10:56:42.909741,0.000141,250
2022-03-11 10:56:42.935929,2022-03-11 10:56:42.935790,0.000139,252
2022-03-11 10:56:42.961925,2022-03-11 10:56:42.961773,0.000152,252
2022-03-11 10:56:42.987915,2022-03-11 10:56:42.987755,0.000160,251
2022-03-11 10:56:43.013931,2022-03-11 10:56:43.013785,0.000146,252
2022-03-11 10:56:43.040088,2022-03-11 10:56:43.039944,0.000144,253
2022-03-11 10:56:43.065920,2022-03-11 10:56:43.065772,0.000148,253
2022-03-11 10:56:43.091934,2022-03-11 10:56:43.091770,0.000164,253
2022-03-11 10:56:43.117944,2022-03-11 10:56:43.117791,0.000153,250
2022-03-11 10:56:43.143930,2022-03-11 10:56:43.143781,0.000149,252
2022-03-11 10:56:43.169939,2022-03-11 10:56:43.169784,0.000155,250
2022-03-11 10:56:43.195862,2022-03-11 10:56:43.195708,0.000154,251
2022-03-11 10:56:43.221836,2022-03-11 10:56:43.221680,0.000156,252
2022-03-11 10:56:43.247935,2022-03-11 10:56:43.247788,0.000147,253
2022-03-11 10:56:43.273901,2022-03-11 10:56:43.273738,0.000163,254
2022-03-11 10:56:43.299884,2022-03-11 10:56:43.299740,0.000144,253
2022-03-11 10:56:43.351870,2022-03-11 10:56:43.351722,0.000148,253
2022-03-11 10:56:43.403888,2022-03-11 10:56:43.403741,0.000147,252
2022-03-11 10:56:43.429971,2022-03-11 10:56:43.429817,0.000154,251
2022-03-11 10:56:43.455958,2022-03-11 10:56:43.455804,0.000154,250
2022-03-11 10:56:43.481898,2022-03-11 10:56:43.481821,0.000077,253
2022-03-11 10:56:43.559890,2022-03-11 10:56:43.559744,0.000146,253
2022-03-11 10:56:43.585959,2022-03-11 10:56:43.585802,0.000157,253
2022-03-11 10:56:43.611839,2022-03-11 10:56:43.611687,0.000152,254
2022-03-11 10:56:43.663893,2022-03-11 10:56:43.663739,0.000154,254
2022-03-11 10:56:43.689972,2022-03-11 10:56:43.689826,0.000146,253
2022-03-11 10:56:43.715906,2022-03-11 10:56:43.715761,0.000145,252
2022-03-11 10:56:43.741926,2022-03-11 10:56:43.741781,0.000145,251
2022-03-11 10:56:43.767836,2022-03-11 10:56:43.767691,0.000145,253
2022-03-11 10:56:43.793892,2022-03-11 10:56:43.793745,0.000147,254
2022-03-11 10:56:43.819861,2022-03-11 10:56:43.819713,0.000148,251
2022-03-11 10:56:43.871893,2022-03-11 10:56:43.871739,0.000154,254
2022-03-11 10:56:43.897904,2022-03-11 10:56:43.897756,0.000148,250
2022-03-11 10:56:43.925025,2022-03-11 10:56:43.924867,0.000158,253
2022-03-11 10:56:43.950941,2022-03-11 10:56:43.950868,0.000073,252
2022-03-11 10:56:44.003115,2022-03-11 10:56:44.002968,0.000147,251
2022-03-11 10:56:44.029004,2022-03-11 10:56:44.028846,0.000158,253
